order_id,user_id,status,amount,region,priority,order_date
ORD-571725,USR-12449,Completed,1519.96,West,Medium,2023-10-01
ORD-571726,USR-4060,Pending,2664.71,South,High,2023-09-09
ORD-571727,USR-12661,Cancelled,1196.37,North,High,2023-08-14
ORD-571728,USR-12356,Pending,3568.91,East,Medium,2023-11-17
ORD-571729,USR-15326,Pending,3329.62,East,Low,2023-11-17
ORD-571730,USR-6940,Cancelled,1585.92,East,High,2023-02-26
ORD-571731,USR-9048,Pending,3419.3,East,High,2023-09-27
ORD-571732,USR-9611,Processing,2791.8,North,Medium,2023-11-11
ORD-571733,USR-8645,Completed,2855.0,South,Medium,2023-12-16
ORD-571734,USR-10434,Cancelled,1493.53,West,Medium,2023-09-12
ORD-571735,USR-3675,Completed,136.12,North,Medium,2023-07-01
ORD-571736,USR-3247,Cancelled,3883.0,North,Low,2023-04-13
ORD-571737,USR-13463,Processing,2419.01,South,Medium,2023-04-21
ORD-571738,USR-3160,Pending,4324.53,East,High,2023-06-03
ORD-571739,USR-10033,Completed,2470.46,South,High,2023-06-20
ORD-571740,USR-3331,Pending,4490.62,West,Low,2023-05-16
ORD-571741,USR-5636,Completed,828.51,North,High,2023-12-20
ORD-571742,USR-6344,Processing,1635.12,West,High,2023-06-21
ORD-571743,USR-10336,Pending,1311.9,South,Low,2023-05-10
ORD-571744,USR-8089,Pending,2913.64,West,High,2023-06-28
ORD-571745,USR-12140,Processing,111.78,East,Medium,2023-07-19
ORD-571746,USR-9328,Cancelled,297.0,South,Low,2023-12-03
ORD-571747,USR-9464,Completed,1684.8,West,Low,2023-08-05
ORD-571748,USR-10746,Processing,3878.79,South,Low,2023-09-10
ORD-571749,USR-8114,Completed,466.51,North,Low,2023-01-19
ORD-571750,USR-8363,Pending,1859.37,North,Low,2024-01-09
ORD-571751,USR-10806,Processing,2935.37,East,High,2024-01-02
ORD-571752,USR-1735,Cancelled,499.05,West,Medium,2023-03-15
ORD-571753,USR-10422,Pending,279.75,West,High,2023-01-11
ORD-571754,USR-12895,Completed,1164.51,East,High,2024-03-06
ORD-571755,USR-5569,Pending,549.34,North,Low,2023-02-18
ORD-571756,USR-10552,Cancelled,3378.44,West,Medium,2023-04-16
ORD-571757,USR-3392,Pending,2355.9,South,Low,2023-06-23
ORD-571758,USR-11557,Completed,2060.84,East,High,2023-05-15
ORD-571759,,Processing,3891.12,East,Medium,2023-01-19
ORD-571760,USR-3098,Pending,287.84,East,Low,2023-01-16
ORD-571761,USR-13911,Completed,1273.7,West,High,2023-10-10
ORD-571762,USR-14874,Processing,2579.21,South,Low,2023-05-14
ORD-571763,USR-7767,Processing,4485.54,South,Low,2023-02-09
ORD-571764,USR-5466,Processing,2854.02,North,High,2024-01-22
ORD-571765,USR-6473,Processing,4375.16,South,Low,2023-08-06
ORD-571766,USR-12386,Processing,4242.68,North,High,2023-02-14
ORD-571767,USR-2566,Processing,1379.95,South,Low,2023-01-03
ORD-571768,USR-11453,Cancelled,2421.62,South,Medium,2023-08-08
ORD-571769,USR-14593,Processing,1931.05,East,Medium,2023-09-12
ORD-571770,USR-2022,Pending,2988.13,East,Low,2023-09-05
ORD-571771,USR-13153,Pending,2902.93,West,Medium,2023-03-11
ORD-571772,USR-1179,Processing,2791.54,West,High,2023-04-24
ORD-571773,USR-6951,Cancelled,2206.96,East,Low,2023-10-30
ORD-571774,USR-13585,Processing,669.0,North,High,2023-10-16
ORD-571775,USR-3942,Cancelled,1922.09,West,Medium,2023-09-13
ORD-571776,USR-1724,Pending,927.88,West,High,2023-09-15
ORD-571777,USR-15274,Completed,3106.92,South,Low,2023-05-11
ORD-571778,USR-2117,Cancelled,104.57,South,Medium,2023-07-07
ORD-571779,USR-15549,Pending,4295.86,West,Medium,2023-03-20
ORD-571780,USR-8501,Cancelled,3101.38,East,High,2024-01-09
ORD-571781,USR-10149,Pending,1654.16,West,High,2023-01-08
ORD-571782,USR-9321,Processing,261.57,West,Medium,2023-07-03
ORD-571783,USR-4540,Processing,266.58,West,Low,2023-10-29
ORD-571784,USR-14893,Cancelled,2762.35,South,Medium,2023-11-18
ORD-571785,USR-6027,Completed,582.78,East,Medium,2023-12-06
ORD-571786,USR-15932,Processing,3182.6,North,High,2023-01-06
ORD-571787,USR-4250,Processing,3701.25,North,Medium,2023-01-02
ORD-571788,,Completed,2437.81,East,Low,2023-05-13
ORD-571789,USR-10681,Pending,3915.48,East,Low,2024-01-31
ORD-571790,,Completed,4476.59,South,Low,2023-10-13
ORD-571791,USR-9479,Processing,4080.89,West,Medium,2024-02-17
ORD-571792,USR-1173,Completed,2867.25,North,Medium,2023-01-12
ORD-571793,USR-4946,Processing,3198.3,West,Low,2024-02-06
ORD-571794,USR-8338,Cancelled,689.74,South,Low,2023-01-26
ORD-571795,USR-15389,Cancelled,154.56,North,High,2023-05-14
ORD-571796,USR-14670,Cancelled,2924.82,East,Low,2024-01-23
ORD-571797,USR-10492,Completed,3409.23,South,Low,2023-12-03
ORD-571798,USR-14500,Processing,1471.39,West,Medium,2023-11-04
ORD-571799,USR-3823,Completed,3083.77,South,Medium,2023-04-09
ORD-571800,USR-4635,Completed,1536.88,East,High,2023-10-29
ORD-571801,USR-5219,Pending,163.37,East,Low,2023-09-26
ORD-571802,USR-5104,Processing,1529.76,North,Low,2023-06-24
ORD-571803,USR-2729,Completed,1553.36,South,High,2023-04-17
ORD-571804,USR-14401,Cancelled,1898.85,West,Low,2023-03-12
ORD-571805,USR-8848,Cancelled,2673.46,South,High,2024-01-03
ORD-571806,USR-2584,Completed,1098.22,West,Medium,2023-01-20
ORD-571807,USR-5177,Completed,3045.58,South,Low,2023-02-08
ORD-571808,USR-6291,Completed,3097.56,South,Low,2024-02-15
ORD-571809,USR-10002,Pending,3549.51,North,Low,2023-08-24
ORD-571810,USR-8201,Cancelled,4230.1,West,Medium,2023-08-21
ORD-571811,USR-12535,Cancelled,3133.21,North,High,2023-07-25
ORD-571812,USR-13029,Pending,1017.34,West,Medium,2023-01-28
ORD-571813,USR-6441,Pending,1580.82,West,Low,2024-01-27
ORD-571814,USR-3492,Pending,3057.43,West,Low,2023-05-26
ORD-571815,USR-1879,Cancelled,1938.7,East,Medium,2023-09-12
ORD-571816,USR-15419,Pending,2725.47,North,Medium,2023-01-16
ORD-571817,USR-2711,Processing,1183.29,South,Medium,2023-06-13
ORD-571818,,Pending,2392.76,East,High,2023-11-19
ORD-571819,USR-1890,Completed,4227.02,North,Low,2023-07-03
ORD-571820,USR-7716,Pending,174.81,East,Medium,2023-08-28
ORD-571821,USR-6708,Processing,2832.75,East,Medium,2023-06-06
ORD-571822,USR-1504,Processing,4464.73,North,Low,2024-01-19
ORD-571823,USR-1590,Completed,4376.55,North,High,2023-05-23
ORD-571824,USR-5963,Cancelled,449.51,East,Low,2023-12-13
ORD-571825,USR-2528,Completed,2295.8,West,Medium,2023-08-02
ORD-571826,USR-8856,Processing,3298.94,South,Medium,2023-03-08
ORD-571827,USR-4927,Completed,543.98,South,Low,2023-04-27
ORD-571828,USR-4387,Cancelled,1716.74,West,Medium,2023-01-11
ORD-571829,USR-4189,Pending,2190.9,North,High,2023-05-27
ORD-571830,USR-12219,Pending,3407.81,North,Low,2023-06-16
ORD-571831,USR-5575,Cancelled,163.37,East,Low,2023-08-09
ORD-571832,,Pending,1214.77,South,Low,2023-09-13
ORD-571833,USR-13035,Completed,2725.43,South,Low,2023-10-29
ORD-571834,USR-12231,Pending,3166.4,North,Low,2023-05-02
ORD-571835,USR-9611,Processing,4043.91,North,Medium,2023-07-11
ORD-571836,USR-7498,Cancelled,4470.81,North,High,2023-10-05
ORD-571837,USR-4797,Processing,2858.5,North,Low,2023-07-04
ORD-571838,USR-8010,Completed,1114.21,East,Low,2023-06-30
ORD-571839,USR-14926,Pending,918.69,South,Medium,2023-01-05
ORD-571840,USR-15287,Pending,120.89,North,Low,2023-05-21
ORD-571841,USR-7983,Pending,2104.99,West,Medium,2024-03-20
ORD-571842,USR-15465,Completed,2447.11,West,Medium,2023-04-07
ORD-571843,USR-4925,Cancelled,773.08,North,High,2024-01-08
ORD-571844,,Processing,885.95,East,High,2023-06-27
ORD-571845,USR-11729,Processing,4369.07,West,Medium,2023-06-24
ORD-571846,USR-7863,Pending,598.93,South,Low,2024-03-22
ORD-571847,USR-6378,Processing,719.88,North,Medium,2023-09-08
ORD-571848,USR-15174,Processing,2658.52,North,Low,2023-01-24
ORD-571849,USR-9760,Cancelled,203.38,East,Medium,2024-03-14
ORD-571850,USR-9355,Cancelled,2424.08,East,High,2023-09-11
ORD-571851,,Cancelled,826.2,South,High,2023-04-24
ORD-571852,USR-2503,Processing,3266.26,West,Low,2023-10-10
ORD-571853,USR-1139,Cancelled,1524.47,South,Medium,2024-02-13
ORD-571854,USR-1727,Pending,3773.3,South,High,2023-12-07
ORD-571855,USR-12744,Completed,1471.38,North,High,2023-12-30
ORD-571856,USR-8186,Completed,3384.87,West,Medium,2024-01-16
ORD-571857,USR-7091,Completed,3705.98,West,Medium,2023-03-13
ORD-571858,USR-7333,Cancelled,911.95,North,High,2023-02-09
ORD-571859,USR-15647,Pending,155.53,South,Medium,2023-03-27
ORD-571860,,Cancelled,2424.38,West,Medium,2023-09-03
ORD-571861,USR-11334,Pending,3090.34,South,High,2023-04-03
ORD-571862,USR-3484,Cancelled,4072.27,West,Medium,2023-02-27
ORD-571863,USR-13177,Cancelled,2806.1,South,High,2023-10-03
ORD-571864,USR-10723,Processing,4151.42,East,High,2023-12-30
ORD-571865,USR-3703,Completed,3597.49,East,Medium,2023-01-27
ORD-571866,,Processing,183.79,West,Low,2023-01-21
ORD-571867,USR-12569,Pending,4220.61,East,Medium,2023-07-02
ORD-571868,USR-9420,Pending,3346.42,North,High,2023-03-13
ORD-571869,,Pending,3206.35,North,Medium,2023-02-13
ORD-571870,USR-15928,Pending,1682.31,East,Low,2023-01-05
ORD-571871,USR-7851,Completed,3184.63,West,Medium,2023-07-24
ORD-571872,USR-8285,Pending,3964.28,North,High,2024-03-15
ORD-571873,USR-12340,Pending,3686.84,South,Medium,2023-08-28
ORD-571874,USR-10238,Completed,356.44,West,Low,2024-01-31
ORD-571875,USR-1875,Pending,1933.15,North,Low,2023-03-09
ORD-571876,USR-10114,Processing,3560.08,West,Medium,2023-07-19
ORD-571877,USR-8385,Processing,439.65,South,High,2023-12-11
ORD-571878,USR-7535,Processing,1942.39,East,Low,2023-02-21
ORD-571879,USR-2809,Cancelled,1499.58,South,Medium,2024-03-23
ORD-571880,USR-3338,Pending,1486.25,West,Low,2023-01-02
ORD-571881,USR-13896,Cancelled,3067.87,West,High,2023-05-30
ORD-571882,USR-2204,Processing,779.36,North,Low,2023-12-31
ORD-571883,USR-12898,Pending,2442.94,South,High,2023-08-25
ORD-571884,USR-8174,Processing,127.01,South,High,2024-03-12
ORD-571885,USR-1212,Pending,3138.04,South,Medium,2023-01-09
ORD-571886,USR-1420,Processing,1199.41,East,High,2023-10-27
ORD-571887,USR-12520,Pending,2260.46,West,Medium,2023-01-03
ORD-571888,USR-4566,Cancelled,4345.91,West,Low,2023-08-09
ORD-571889,USR-7628,Pending,2109.99,East,Low,2023-08-19
ORD-571890,USR-12684,Processing,2920.64,East,Low,2023-09-13
ORD-571891,USR-13894,Processing,882.08,East,High,2023-01-23
ORD-571892,USR-1127,Completed,86.7,North,Medium,2024-02-19
ORD-571893,USR-2609,Completed,3069.07,South,Low,2024-03-26
ORD-571894,USR-4412,Processing,1534.61,South,High,2023-07-21
ORD-571895,USR-6421,Pending,2512.6,East,Medium,2023-04-24
ORD-571896,USR-2871,Completed,4444.42,West,High,2023-10-11
ORD-571897,USR-8071,Pending,1421.13,West,High,2023-10-20
ORD-571898,USR-8248,Completed,1558.96,South,Low,2023-09-13
ORD-571899,USR-5453,Completed,862.24,East,Low,2023-07-28
ORD-571900,USR-5987,Pending,3316.78,East,Medium,2023-08-05
ORD-571901,USR-9140,Completed,1774.89,West,Low,2023-09-21
ORD-571902,USR-9629,Processing,268.4,North,Medium,2023-08-09
ORD-571903,USR-8082,Pending,1061.81,North,Medium,2023-06-17
ORD-571904,USR-8459,Pending,3500.55,West,High,2024-01-15
ORD-571905,USR-13540,Pending,1480.27,North,High,2023-03-09
ORD-571906,USR-2135,Cancelled,3543.56,South,Low,2023-02-09
ORD-571907,USR-7796,Completed,4410.8,West,High,2023-05-12
ORD-571908,USR-4830,Cancelled,3574.5,West,High,2023-08-31
ORD-571909,USR-5471,Pending,1993.64,North,Medium,2023-09-05
ORD-571910,USR-8229,Pending,988.62,South,Medium,2023-04-24
ORD-571911,USR-12492,Completed,2274.32,East,Medium,2023-07-21
ORD-571912,USR-5297,Completed,995.81,North,Low,2023-09-08
ORD-571913,USR-9138,Completed,3330.66,South,Low,2023-01-08
ORD-571914,USR-4471,Cancelled,652.27,West,Medium,2023-04-22
ORD-571915,USR-7323,Cancelled,259.18,North,Low,2023-12-07
ORD-571916,USR-3702,Processing,3126.21,West,High,2023-01-20
ORD-571917,USR-11645,Processing,1404.91,South,Medium,2023-02-13
ORD-571918,USR-4675,Processing,2127.53,West,High,2023-07-14
ORD-571919,USR-14686,Processing,3302.97,South,High,2024-01-26
ORD-571920,USR-15225,Pending,2937.83,West,High,2024-01-21
ORD-571921,USR-5407,Pending,986.41,West,Low,2023-12-04
ORD-571922,USR-2479,Pending,3246.21,West,Low,2023-10-15
ORD-571923,USR-14107,Cancelled,870.71,South,Low,2023-11-14
ORD-571924,USR-12837,Processing,1312.38,South,Medium,2024-01-13
ORD-571925,USR-1996,Pending,1058.83,West,High,2023-05-26
ORD-571926,USR-3987,Pending,3245.25,East,Low,2024-03-08
ORD-571927,USR-9308,Completed,3716.6,East,High,2023-03-21
ORD-571928,USR-11946,Pending,4212.48,West,Low,2023-03-11
ORD-571929,USR-4213,Pending,1423.84,East,High,2024-03-10
ORD-571930,USR-1911,Processing,1053.07,South,Medium,2023-12-15
ORD-571931,USR-8196,Cancelled,2112.52,East,High,2023-02-07
ORD-571932,USR-13502,Completed,1436.29,South,Medium,2024-01-20
ORD-571933,USR-9509,Pending,1521.45,East,Low,2023-11-25
ORD-571934,USR-14063,Pending,2570.19,South,Low,2023-09-28
ORD-571935,USR-1942,Pending,1685.42,South,Medium,2023-11-28
ORD-571936,USR-3724,Cancelled,3620.56,West,Medium,2023-08-03
ORD-571937,USR-7375,Pending,801.21,North,Medium,2023-08-20
ORD-571938,USR-5215,Cancelled,77.37,East,Medium,2023-04-18
ORD-571939,USR-14019,Cancelled,3447.13,West,Low,2023-04-23
ORD-571940,USR-13063,Processing,864.62,South,Low,2024-01-31
ORD-571941,USR-11514,Pending,1980.76,South,Medium,2023-11-01
ORD-571942,USR-2897,Pending,2559.98,East,Medium,2024-03-18
ORD-571943,USR-9089,Processing,241.36,West,High,2024-03-22
ORD-571944,USR-1409,Cancelled,3753.07,West,Low,2024-02-08
ORD-571945,USR-5060,Pending,2314.53,West,Low,2023-01-14
ORD-571946,USR-11343,Cancelled,3545.84,South,Medium,2024-03-13
ORD-571947,USR-2432,Completed,1832.58,South,High,2024-01-15
ORD-571948,USR-8161,Cancelled,4041.61,South,High,2023-08-27
ORD-571949,USR-9949,Pending,3013.48,South,Medium,2023-11-06
ORD-571950,USR-14057,Completed,1457.97,West,High,2023-09-08
ORD-571951,USR-5624,Pending,3225.06,North,Low,2023-08-08
ORD-571952,USR-2966,Pending,1482.43,West,High,2024-02-24
ORD-571953,USR-15130,Processing,254.03,North,Medium,2024-02-07
ORD-571954,USR-11283,Completed,836.02,East,Low,2023-10-01
ORD-571955,,Cancelled,2694.94,East,Low,2023-02-04
ORD-571956,USR-8565,Cancelled,1212.14,West,High,2024-02-18
ORD-571957,USR-11092,Completed,2842.79,West,High,2023-02-12
ORD-571958,USR-5101,Processing,359.0,East,High,2023-01-13
ORD-571959,USR-8417,Completed,2417.96,West,Low,2023-04-07
ORD-571960,USR-15120,Cancelled,3835.38,North,Low,2023-07-08
ORD-571961,USR-3082,Processing,1039.87,West,High,2023-11-08
ORD-571962,,Cancelled,4152.48,North,Low,2023-08-31
ORD-571963,USR-15226,Completed,1965.6,West,Low,2023-01-09
ORD-571964,USR-7626,Cancelled,3329.6,North,High,2023-05-10
ORD-571965,USR-4283,Cancelled,3613.37,East,High,2023-02-21
ORD-571966,USR-9019,Cancelled,1525.74,South,High,2023-04-08
ORD-571967,USR-15367,Processing,3609.17,North,Medium,2023-10-20
ORD-571968,USR-5242,Completed,2168.47,East,Medium,2024-01-01
ORD-571969,USR-6637,Pending,757.23,West,High,2024-02-26
ORD-571970,USR-6551,Completed,3233.55,East,High,2023-10-16
ORD-571971,USR-3832,Cancelled,2963.65,West,Medium,2023-04-21
ORD-571972,USR-1923,Cancelled,3624.66,South,Medium,2023-04-26
ORD-571973,USR-15354,Cancelled,962.41,South,High,2023-09-18
ORD-571974,USR-14678,Cancelled,4146.47,South,Medium,2023-07-11
ORD-571975,USR-2758,Cancelled,3455.39,North,Medium,2023-07-16
ORD-571976,USR-7697,Pending,1582.86,East,Low,2023-09-27
ORD-571977,USR-15990,Pending,364.97,East,Medium,2023-06-29
ORD-571978,USR-3546,Pending,2972.07,North,Medium,2023-08-10
ORD-571979,USR-14711,Pending,114.07,West,High,2023-09-20
ORD-571980,USR-7382,Processing,2055.42,South,Low,2023-07-23
ORD-571981,USR-10081,Cancelled,4368.68,East,High,2023-12-19
ORD-571982,USR-6089,Processing,132.54,South,High,2023-08-12
ORD-571983,USR-7026,Processing,2314.51,South,Low,2023-05-01
ORD-571984,USR-8939,Pending,1815.15,South,High,2023-04-21
ORD-571985,USR-7513,Completed,159.58,East,Low,2023-09-26
ORD-571986,USR-7316,Cancelled,749.12,East,Low,2023-03-22
ORD-571987,USR-3154,Completed,648.94,South,Low,2023-12-31
ORD-571988,USR-8689,Cancelled,3517.46,East,Low,2024-01-18
ORD-571989,USR-5332,Completed,4115.79,East,Medium,2023-01-19
ORD-571990,USR-4446,Cancelled,2788.04,South,Low,2023-12-16
ORD-571991,USR-11760,Pending,620.87,East,High,2023-08-07
ORD-571992,,Completed,4498.79,North,High,2023-06-15
ORD-571993,USR-6561,Processing,1028.92,East,Low,2023-12-14
ORD-571994,USR-10611,Pending,1875.83,South,High,2023-03-25
ORD-571995,USR-6397,Processing,2483.77,South,Low,2023-11-06
ORD-571996,USR-3548,Processing,1055.97,South,Medium,2023-11-04
ORD-571997,USR-11827,Pending,2259.11,East,High,2023-04-23
ORD-571998,USR-9850,Processing,229.81,North,Low,2023-02-15
ORD-571999,USR-15388,Pending,2659.8,South,High,2023-07-30
ORD-572000,USR-7368,Completed,1574.33,North,Low,2023-08-12
ORD-572001,USR-4927,Processing,856.38,East,Low,2023-07-27
ORD-572002,USR-11809,Completed,3023.02,South,Medium,2023-11-20
ORD-572003,USR-11302,Cancelled,3647.57,West,High,2023-05-23
ORD-572004,USR-11919,Pending,4210.19,East,Low,2023-11-19
ORD-572005,USR-4901,Pending,3212.13,North,Medium,2024-02-26
ORD-572006,USR-5231,Processing,808.93,West,Low,2023-08-12
ORD-572007,USR-1271,Completed,298.43,North,Medium,2023-07-18
ORD-572008,USR-5614,Pending,605.4,North,Medium,2023-05-19
ORD-572009,USR-6996,Pending,755.51,West,Low,2024-02-03
ORD-572010,USR-8235,Processing,2520.71,East,Medium,2023-03-09
ORD-572011,USR-14787,Cancelled,1961.09,South,Medium,2024-03-18
ORD-572012,USR-10926,Processing,2189.0,North,Medium,2023-04-13
ORD-572013,USR-8185,Processing,1933.52,South,Medium,2023-04-28
ORD-572014,USR-8986,Cancelled,1854.74,North,High,2023-09-05
ORD-572015,USR-10483,Completed,798.17,West,Medium,2024-03-06
ORD-572016,USR-12258,Pending,708.33,North,Low,2023-05-26
ORD-572017,USR-10591,Completed,3015.62,West,Low,2023-01-17
ORD-572018,USR-7895,Cancelled,3058.35,East,High,2023-07-01
ORD-572019,USR-15250,Completed,4231.88,South,High,2024-02-01
ORD-572020,USR-9292,Pending,2676.63,South,High,2023-06-24
ORD-572021,USR-1551,Processing,2648.16,East,Low,2023-06-10
ORD-572022,USR-12220,Cancelled,2979.06,East,Low,2023-03-29
ORD-572023,USR-5683,Completed,1042.38,South,Medium,2023-08-05
ORD-572024,USR-12112,Pending,3487.64,South,Low,2024-01-22
ORD-572025,USR-12845,Pending,2554.59,North,High,2023-03-27
ORD-572026,USR-4443,Processing,2065.47,East,Medium,2024-01-18
ORD-572027,USR-4851,Pending,1999.65,East,Low,2024-03-14
ORD-572028,USR-11863,Completed,1218.91,East,Low,2023-01-11
ORD-572029,,Cancelled,2788.31,West,Medium,2023-03-06
ORD-572030,USR-11625,Processing,1477.68,North,High,2024-03-11
ORD-572031,USR-12678,Cancelled,3734.37,North,High,2023-06-04
ORD-572032,USR-2246,Cancelled,2883.29,West,High,2024-02-28
ORD-572033,USR-12266,Completed,171.0,South,Low,2023-02-12
ORD-572034,USR-2912,Completed,3253.34,West,High,2023-02-25
ORD-572035,USR-10021,Completed,3810.26,North,High,2023-09-23
ORD-572036,USR-4576,Pending,2599.11,West,High,2024-03-13
ORD-572037,USR-9809,Completed,2548.3,East,High,2023-08-05
ORD-572038,USR-6654,Completed,340.39,West,Low,2023-09-22
ORD-572039,USR-4558,Cancelled,3162.91,East,High,2023-10-15
ORD-572040,USR-4406,Completed,1810.68,South,Low,2023-04-07
ORD-572041,USR-8665,Pending,2964.5,West,Medium,2023-08-18
ORD-572042,USR-11164,Cancelled,3766.82,South,High,2023-11-15
ORD-572043,USR-2994,Processing,4081.29,East,Low,2023-10-19
ORD-572044,USR-5874,Cancelled,103.92,South,High,2023-06-25
ORD-572045,USR-10662,Processing,58.35,North,High,2023-11-05
ORD-572046,USR-15484,Processing,2368.73,North,Low,2023-03-22
ORD-572047,USR-14018,Cancelled,1700.31,North,Low,2023-06-07
ORD-572048,USR-13907,Pending,2329.72,East,High,2024-02-09
ORD-572049,USR-7391,Cancelled,1617.65,West,Low,2023-02-14
ORD-572050,USR-3267,Pending,1674.76,North,Medium,2023-11-12
ORD-572051,USR-11973,Processing,3455.15,North,High,2023-02-27
ORD-572052,USR-3764,Cancelled,4478.46,North,Medium,2023-08-21
ORD-572053,USR-14900,Completed,631.81,South,Medium,2023-02-17
ORD-572054,USR-11678,Processing,3108.48,West,Medium,2023-10-09
ORD-572055,USR-10550,Pending,3549.1,North,Low,2023-12-14
ORD-572056,USR-8606,Pending,1771.22,South,High,2024-01-06
ORD-572057,USR-9734,Processing,2011.12,North,Medium,2023-04-30
ORD-572058,USR-5478,Pending,3825.62,East,High,2024-02-14
ORD-572059,USR-11012,Cancelled,4451.12,East,High,2023-02-12
ORD-572060,USR-12176,Completed,3152.15,North,Low,2024-01-26
ORD-572061,USR-1158,Cancelled,828.49,East,Low,2023-01-12
ORD-572062,USR-14701,Pending,4284.73,North,High,2023-06-30
ORD-572063,USR-12357,Cancelled,1492.4,East,Medium,2023-01-04
ORD-572064,,Pending,4028.59,East,Medium,2023-04-25
ORD-572065,,Cancelled,460.23,East,High,2023-11-20
ORD-572066,USR-6488,Pending,2318.28,West,High,2023-04-17
ORD-572067,USR-7654,Processing,2096.05,South,Low,2023-02-03
ORD-572068,USR-5002,Cancelled,4258.87,South,High,2023-07-03
ORD-572069,USR-6854,Processing,2177.85,South,High,2024-03-18
ORD-572070,USR-8655,Completed,1064.31,West,Low,2023-05-06
ORD-572071,USR-1579,Completed,51.51,North,Low,2023-07-10
ORD-572072,USR-10932,Pending,1328.95,West,Medium,2023-09-12
ORD-572073,USR-8572,Pending,427.61,South,Low,2024-03-12
ORD-572074,USR-1569,Cancelled,2461.39,West,Low,2024-03-10
ORD-572075,USR-7836,Completed,1128.98,South,Low,2024-02-02
ORD-572076,USR-7426,Pending,688.63,South,High,2023-10-27
ORD-572077,,Processing,153.41,North,Low,2023-12-23
ORD-572078,USR-13475,Cancelled,3346.89,South,Medium,2023-02-09
ORD-572079,USR-13861,Completed,3828.8,East,Low,2023-03-02
ORD-572080,USR-11916,Processing,3789.78,East,Low,2023-09-01
ORD-572081,USR-11232,Cancelled,477.62,West,Low,2024-01-08
ORD-572082,USR-8411,Processing,3347.7,East,High,2023-11-05
ORD-572083,USR-14961,Cancelled,431.46,North,Medium,2024-01-03
ORD-572084,USR-4273,Pending,3641.98,East,Medium,2023-05-19
ORD-572085,USR-5106,Completed,2525.0,North,High,2023-03-07
ORD-572086,USR-12646,Pending,1469.23,West,Medium,2023-02-04
ORD-572087,USR-10845,Processing,1631.66,North,High,2023-12-10
ORD-572088,USR-11627,Cancelled,753.36,North,Medium,2024-03-20
ORD-572089,USR-11799,Processing,3923.27,East,High,2023-07-14
ORD-572090,USR-7780,Pending,2175.75,South,Medium,2023-12-27
ORD-572091,USR-15637,Cancelled,2306.28,West,High,2023-12-25
ORD-572092,USR-9528,Pending,2994.58,West,Medium,2023-12-04
ORD-572093,USR-9130,Completed,2363.78,East,Medium,2023-07-24
ORD-572094,USR-5468,Cancelled,2632.35,East,Low,2023-08-20
ORD-572095,USR-6933,Cancelled,2416.27,East,High,2023-10-05
ORD-572096,USR-4063,Processing,557.39,North,Low,2023-04-29
ORD-572097,USR-2600,Pending,3865.82,North,Low,2023-05-01
ORD-572098,USR-12456,Pending,4035.68,West,Medium,2023-09-24
ORD-572099,USR-4867,Completed,1090.44,East,High,2023-07-04
ORD-572100,,Completed,1057.94,East,Low,2023-06-12
ORD-572101,USR-9441,Cancelled,4436.63,North,Low,2023-05-28
ORD-572102,USR-1590,Pending,3002.21,North,Medium,2024-02-04
ORD-572103,USR-7256,Pending,3617.22,North,Low,2023-07-05
ORD-572104,USR-10689,Pending,454.38,South,High,2023-09-24
ORD-572105,USR-5731,Cancelled,4480.89,South,Low,2024-03-03
ORD-572106,USR-12067,Processing,1466.39,North,Medium,2024-01-01
ORD-572107,USR-14209,Pending,1301.99,North,Medium,2023-02-19
ORD-572108,USR-1372,Pending,3611.58,North,Medium,2024-01-04
ORD-572109,USR-5968,Cancelled,3141.81,South,High,2023-09-20
ORD-572110,USR-9723,Processing,2179.12,South,High,2023-10-22
ORD-572111,USR-1928,Pending,3017.08,West,Low,2023-02-10
ORD-572112,USR-7647,Cancelled,1591.13,East,High,2023-01-14
ORD-572113,USR-14187,Processing,4073.38,West,High,2023-11-14
ORD-572114,USR-7533,Completed,3140.55,North,Medium,2023-05-28
ORD-572115,USR-12368,Cancelled,1956.56,South,Medium,2023-09-24
ORD-572116,USR-13444,Pending,4451.75,West,High,2024-03-09
ORD-572117,,Processing,341.65,South,Medium,2023-10-31
ORD-572118,USR-15027,Processing,292.79,South,Medium,2023-07-08
ORD-572119,USR-4589,Cancelled,1466.59,East,High,2024-03-17
ORD-572120,USR-2801,Pending,81.88,East,High,2023-02-13
ORD-572121,USR-11054,Cancelled,2227.99,South,Medium,2024-02-18
ORD-572122,USR-4598,Processing,2546.77,West,Medium,2023-12-24
ORD-572123,USR-11826,Completed,929.08,South,Medium,2023-12-09
ORD-572124,,Cancelled,325.12,West,Low,2024-03-09
ORD-572125,USR-12792,Completed,2380.69,South,Medium,2024-01-21
ORD-572126,USR-5871,Cancelled,2074.01,West,Low,2023-05-29
ORD-572127,USR-10805,Cancelled,881.77,East,Low,2023-01-26
ORD-572128,USR-7405,Processing,2544.02,South,Medium,2023-01-29
ORD-572129,USR-11195,Pending,2072.36,North,High,2023-12-30
ORD-572130,USR-6408,Completed,261.77,South,Medium,2023-02-15
ORD-572131,USR-11474,Pending,955.16,East,Low,2023-02-01
ORD-572132,USR-1572,Pending,898.03,North,Low,2023-07-17
ORD-572133,USR-3680,Completed,317.03,East,Medium,2023-07-08
ORD-572134,USR-8018,Processing,3852.13,East,Low,2023-09-21
