order_id,customer_id,order_timestamp,total_amount,status
ORD03818,CUST0503,2026-01-24 17:39:00,1381.67,Out For Delivery
ORD03819,CUST0592,2026-05-05 21:37:00,2210.05,Placed
ORD03820,CUST0737,2025-12-23 11:43:00,1968.13,Out For Delivery
ORD03821,CUST0064,2025-12-28 08:13:00,1099.19,Placed
ORD03822,CUST0414,2026-05-13 15:01:00,395.82,Cancelled
ORD03823,CUST0728,2026-04-18 03:17:00,105.44,Placed
ORD03824,CUST0804,2025-08-16 11:26:00,672.26,Placed
ORD03825,CUST0993,2026-02-02 01:28:00,1557.44,Preparing
ORD03826,CUST0166,2025-04-01 23:35:00,2256.1,Out For Delivery
ORD03827,CUST0761,2025-05-17 08:37:00,1481.74,Cancelled
ORD03828,CUST0118,2026-02-13 20:58:00,1755.17,Delivered
ORD03829,CUST0330,2025-05-22 14:46:00,1320.95,Delivered
ORD03830,CUST0963,2025-12-08 23:15:00,1262.36,Placed
ORD03831,CUST0331,2025-04-07 18:47:00,951.05,Cancelled
ORD03832,CUST0826,2025-09-11 14:07:00,1284.9,Delivered
ORD03833,CUST0487,2025-05-29 07:44:00,247.04,Preparing
ORD03834,CUST0061,2025-01-24 09:07:00,339.05,Delivered
ORD03835,CUST0152,2025-09-03 00:28:00,473.8,Delivered
ORD03836,CUST0706,2025-08-28 03:28:00,1284.9,Out For Delivery
ORD03837,CUST0780,2025-06-01 05:44:00,1466.73,Cancelled
ORD03838,CUST0216,2025-09-20 17:40:00,2280.27,Delivered
ORD03839,CUST0886,2025-03-27 14:02:00,934.58,Preparing
ORD03840,CUST0238,2025-10-22 02:20:00,2489.47,Out For Delivery
ORD03841,CUST0429,2025-01-28 09:24:00,2473.19,Cancelled
ORD03842,CUST0699,2025-04-15 13:39:00,1764.89,Placed
ORD03843,CUST0360,2025-01-17 21:52:00,2284.69,Preparing
ORD03844,CUST0892,2025-08-30 07:05:00,471.35,Placed
ORD03845,CUST0394,2025-08-13 13:25:00,787.57,Placed
ORD03846,CUST0184,2025-05-23 05:40:00,373.41,Delivered
ORD03847,CUST0343,2025-04-25 22:10:00,1301.39,Delivered
ORD03848,CUST0682,2025-01-07 11:35:00,1284.9,Cancelled
ORD03849,CUST0230,2025-04-06 03:14:00,2035.49,Cancelled
ORD03850,CUST0574,2025-07-17 09:22:00,993.5,Delivered
ORD03851,CUST0452,2025-01-06 23:22:00,2456.27,Placed
ORD03852,CUST0638,2026-04-30 11:02:00,1375.85,Out For Delivery
ORD03853,CUST0196,2025-06-25 21:37:00,2142.08,Cancelled
ORD03854,CUST0956,2026-04-24 10:35:00,461.13,Delivered
ORD03855,CUST0036,2025-07-16 20:11:00,930.01,Out For Delivery
ORD03856,CUST0975,2025-10-28 14:44:00,281.34,Cancelled
ORD03857,CUST0257,2025-10-29 10:13:00,2450.22,Delivered
ORD03858,CUST0890,2025-05-09 10:33:00,1705.69,Cancelled
ORD03859,CUST0164,2025-02-27 06:17:00,314.03,Out For Delivery
ORD03860,CUST0153,2026-04-26 22:51:00,1948.05,Preparing
ORD03861,CUST0868,2025-12-12 08:57:00,1179.17,Cancelled
ORD03862,CUST0110,2025-05-19 16:44:00,1498.86,Delivered
ORD03863,CUST0280,2025-01-23 17:38:00,1679.91,Preparing
ORD03864,CUST0310,2025-10-11 21:48:00,1654.92,Placed
ORD03865,CUST0528,2025-02-26 15:48:00,699.37,Placed
ORD03867,CUST0521,2025-01-22 17:07:00,562.22,Out For Delivery
ORD03869,CUST0728,2025-04-24 10:41:00,2076.64,Delivered
ORD03870,CUST0039,2025-11-21 05:06:00,2499.16,Placed
ORD03871,CUST0311,2025-08-03 00:56:00,1627.29,Preparing
ORD03872,CUST0928,2025-08-09 14:53:00,719.87,Cancelled
ORD03873,CUST0742,2026-01-08 11:36:00,556.35,Preparing
ORD03874,CUST0274,2025-11-15 16:52:00,2114.07,Cancelled
ORD03876,CUST0864,2025-05-13 23:27:00,2424.68,Out For Delivery
ORD03877,CUST0123,2026-01-24 13:25:00,2141.49,Cancelled
ORD03878,CUST0293,2025-10-22 19:22:00,827.7,Cancelled
ORD03879,CUST0298,2025-11-29 03:25:00,194.72,Delivered
ORD03880,CUST0955,2025-10-16 10:12:00,412.44,Preparing
ORD03882,CUST0191,2025-07-31 03:57:00,2179.38,Out For Delivery
ORD03883,CUST0372,2025-09-08 08:20:00,384.57,Placed
ORD03884,CUST0205,2025-10-23 07:19:00,186.73,Preparing
ORD03885,CUST0948,2025-05-23 04:43:00,1335.9,Out For Delivery
ORD03886,CUST0128,2025-10-29 05:00:00,1019.38,Delivered
ORD03887,CUST0681,2026-04-14 19:26:00,2384.49,Delivered
ORD03888,CUST0425,2025-10-03 07:05:00,1228.03,Preparing
ORD03889,CUST0211,2025-11-10 23:38:00,2498.69,Out For Delivery
ORD03890,CUST0575,2026-02-25 23:49:00,486.4,Preparing
ORD03892,CUST0889,2026-04-14 00:08:00,1685.3,Cancelled
ORD03893,CUST0796,2025-07-06 21:13:00,2485.55,Out For Delivery
ORD03894,CUST0032,2026-01-16 06:11:00,1866.29,Placed
ORD03895,CUST0679,2026-01-19 13:29:00,1629.16,Delivered
ORD03896,CUST0763,2025-05-12 15:30:00,425.78,Placed
ORD03898,CUST0572,2025-03-30 12:01:00,1641.79,Delivered
ORD03899,CUST0636,2026-01-21 11:41:00,2179.56,Out For Delivery
ORD03900,CUST0606,2025-04-26 19:08:00,407.56,Delivered
ORD03901,CUST0467,2025-08-22 08:23:00,913.78,Preparing
ORD03902,CUST0534,2025-09-27 11:11:00,2345.64,Out For Delivery
ORD03903,CUST0036,2025-04-27 22:24:00,652.7,Delivered
ORD03904,CUST0556,2026-03-03 16:55:00,2047.2,Placed
ORD03905,CUST0293,2025-08-25 10:57:00,1760.67,Cancelled
ORD03906,CUST0680,2025-09-15 19:19:00,1239.53,Delivered
ORD03907,CUST0850,2025-05-06 21:37:00,916.8,Preparing
ORD03908,CUST0997,2026-04-24 10:19:00,2145.22,Delivered
ORD03909,CUST0765,2025-08-16 20:28:00,2003.45,Cancelled
ORD03910,CUST0807,2025-08-11 06:45:00,2306.82,Preparing
ORD03911,CUST0736,2025-05-29 20:20:00,1505.86,Placed
ORD03912,CUST0767,2025-08-13 05:14:00,897.25,Placed
ORD03913,CUST0219,2025-09-11 15:36:00,1062.47,Preparing
ORD03914,CUST0389,2026-03-29 11:18:00,1450.54,Cancelled
ORD03915,CUST0584,2025-02-13 22:30:00,1284.9,Preparing
ORD03916,CUST0661,2025-03-05 00:50:00,1881.65,Preparing
ORD03917,CUST0427,2025-11-02 01:25:00,305.94,Delivered
ORD03918,CUST0260,2026-03-20 18:49:00,202.59,Delivered
ORD03919,CUST0804,2025-12-10 00:42:00,103.76,Out For Delivery
ORD03920,CUST0712,2025-09-05 05:17:00,518.79,Out For Delivery
ORD03921,CUST0604,2026-05-06 12:27:00,1682.15,Cancelled
ORD03922,CUST0874,2025-01-23 11:07:00,1507.18,Preparing
ORD03923,CUST0669,2025-04-22 08:13:00,664.04,Preparing
ORD03924,CUST0692,2025-08-18 21:30:00,610.42,Preparing
ORD03925,CUST0343,2025-09-30 15:20:00,1697.48,Placed
ORD03927,CUST0187,2026-03-21 16:01:00,1091.05,Cancelled
ORD03928,CUST0271,2025-07-21 12:56:00,1089.53,Delivered
ORD03929,CUST0156,2026-02-11 23:05:00,1901.68,Preparing
ORD03930,CUST0400,2025-08-05 16:42:00,1978.32,Placed
ORD03931,CUST0202,2025-07-18 18:23:00,2220.59,Out For Delivery
ORD03932,CUST0911,2025-07-14 15:13:00,125.25,Cancelled
ORD03933,CUST0678,2025-09-13 05:33:00,1665.9,Out For Delivery
ORD03934,CUST0275,2026-05-01 23:26:00,2416.32,Placed
ORD03935,CUST0267,2025-11-09 22:40:00,591.06,Delivered
ORD03936,CUST0790,2025-10-21 12:11:00,2299.67,Out For Delivery
ORD03937,CUST0229,2025-10-25 01:37:00,1610.91,Out For Delivery
ORD03938,CUST0223,2025-01-09 01:41:00,1036.16,Placed
ORD03939,CUST0696,2025-02-09 12:16:00,1325.0,Placed
ORD03940,CUST0514,2025-02-25 02:13:00,973.47,Preparing
ORD03941,CUST0488,2026-01-19 20:42:00,1550.44,Out For Delivery
ORD03942,CUST0644,2026-03-31 05:48:00,860.57,Cancelled
ORD03943,CUST0714,2025-02-01 10:23:00,1522.54,Placed
ORD03944,CUST0711,2025-10-28 19:24:00,1543.17,Placed
ORD03945,CUST0188,2026-05-14 15:00:00,405.5,Preparing
ORD03946,CUST0108,2025-04-19 04:25:00,568.09,Out For Delivery
ORD03947,CUST0256,2025-08-11 17:54:00,281.78,Delivered
ORD03948,CUST0760,2025-11-08 02:33:00,1780.92,Out For Delivery
ORD03949,CUST0816,2025-07-31 02:30:00,2470.48,Out For Delivery
ORD03950,CUST0159,2025-04-23 22:23:00,411.15,Cancelled
ORD03952,CUST0182,2025-11-08 07:51:00,2381.26,Cancelled
ORD03953,CUST0510,2025-02-23 11:46:00,941.8,Cancelled
ORD03954,CUST0966,2025-03-22 13:33:00,2141.18,Delivered
ORD03955,CUST0369,2025-06-14 01:29:00,2252.48,Preparing
ORD03957,CUST0553,2025-09-03 10:25:00,2065.18,Out For Delivery
ORD03958,CUST0347,2025-10-05 03:41:00,1284.9,Placed
ORD03959,CUST0570,2026-04-01 21:52:00,1526.9,Out For Delivery
ORD03960,CUST0603,2025-04-19 14:34:00,1851.7,Delivered
ORD03961,CUST0805,2025-11-21 09:24:00,681.37,Preparing
ORD03962,CUST0454,2025-05-22 23:36:00,649.29,Delivered
ORD03963,CUST0160,2026-02-11 22:27:00,508.64,Placed
ORD03964,CUST0001,2025-04-03 06:31:00,1418.6,Delivered
ORD03965,CUST0052,2025-06-15 05:07:00,120.82,Placed
ORD03966,CUST0427,2025-01-14 19:30:00,1639.83,Delivered
ORD03967,CUST0364,2026-05-02 18:31:00,2443.62,Delivered
ORD03968,CUST0770,2026-01-15 10:37:00,1435.96,Delivered
ORD03969,CUST0738,2025-04-29 12:27:00,1573.59,Cancelled
ORD03970,CUST0826,2025-06-03 16:47:00,1731.93,Out For Delivery
ORD03971,CUST0819,2025-11-20 19:34:00,729.87,Cancelled
ORD03972,CUST0446,2025-05-05 18:20:00,1249.34,Delivered
ORD03973,CUST0450,2025-11-24 05:05:00,1318.21,Cancelled
ORD03974,CUST0925,2026-02-22 02:50:00,1590.02,Cancelled
ORD03975,CUST0481,2025-06-20 11:31:00,1705.15,Preparing
ORD03976,CUST0609,2025-01-21 20:49:00,1284.9,Cancelled
ORD03977,CUST0758,2025-02-28 14:14:00,1284.9,Out For Delivery
ORD03978,CUST0069,2025-10-20 07:17:00,543.77,Delivered
ORD03979,CUST0891,2025-08-29 03:08:00,662.3,Placed
ORD03980,CUST0345,2025-05-02 06:23:00,567.4,Out For Delivery
ORD03981,CUST0956,2026-04-10 18:42:00,1468.77,Preparing
ORD03983,CUST0482,2025-09-16 20:55:00,1967.84,Delivered
ORD03984,CUST0962,2025-08-06 07:03:00,1225.27,Preparing
ORD03985,CUST0743,2025-05-07 13:54:00,165.34,Delivered
ORD03986,CUST0516,2026-02-19 10:59:00,126.72,Placed
ORD03987,CUST0373,2025-12-05 01:28:00,1541.44,Preparing
ORD03988,CUST0747,2026-05-13 23:01:00,141.32,Delivered
ORD03989,CUST0707,2026-05-02 04:25:00,1176.73,Preparing
ORD03990,CUST0017,2025-06-20 19:19:00,1870.81,Delivered
ORD03991,CUST0453,2025-06-13 06:37:00,1949.55,Delivered
ORD03992,CUST0324,2025-10-11 02:45:00,1987.66,Cancelled
ORD03994,CUST0826,2025-01-02 11:12:00,912.96,Delivered
ORD03995,CUST0892,2025-11-14 11:02:00,1877.82,Placed
ORD03996,CUST0873,2025-01-24 13:38:00,536.01,Preparing
ORD03997,CUST0561,2025-05-05 17:28:00,2087.07,Preparing
ORD03998,CUST0960,2025-06-20 07:28:00,2054.13,Preparing
ORD03999,CUST0743,2025-10-21 05:19:00,1235.52,Delivered
ORD04000,CUST0437,2025-12-19 06:36:00,2397.74,Out For Delivery
ORD04001,CUST0573,2025-05-14 21:58:00,2446.67,Delivered
ORD04002,CUST0952,2025-03-05 13:28:00,1385.75,Delivered
ORD04003,CUST0957,2025-07-24 15:30:00,2341.68,Cancelled
ORD04004,CUST0753,2026-04-13 10:18:00,107.21,Delivered
ORD04005,CUST0363,2026-05-16 00:18:00,887.7,Cancelled
ORD04006,CUST0562,2025-02-03 00:40:00,868.38,Out For Delivery
ORD04007,CUST0351,2025-09-06 16:18:00,1982.05,Preparing
ORD04009,CUST0959,2026-01-26 09:37:00,1074.56,Placed
ORD04010,CUST0785,2025-12-15 03:05:00,980.14,Delivered
ORD04011,CUST0664,2025-05-26 00:45:00,1692.56,Out For Delivery
ORD04012,CUST0850,2025-06-09 10:35:00,2377.51,Cancelled
ORD04013,CUST0490,2025-01-12 12:55:00,1595.13,Placed
ORD04014,CUST0622,2026-02-09 09:39:00,1149.03,Out For Delivery
ORD04015,CUST0666,2026-02-27 16:02:00,640.63,Delivered
ORD04016,CUST0300,2025-09-07 04:55:00,970.77,Cancelled
ORD04017,CUST0040,2025-09-26 23:14:00,255.09,Out For Delivery
ORD04018,CUST0267,2025-05-20 20:40:00,1570.18,Delivered
ORD04019,CUST0623,2025-01-19 01:46:00,956.72,Cancelled
ORD04020,CUST0019,2025-05-20 22:55:00,1420.33,Cancelled
ORD04021,CUST0648,2025-03-26 10:06:00,1749.82,Delivered
ORD04022,CUST0579,2025-10-24 16:28:00,1294.76,Placed
ORD04023,CUST0119,2026-03-31 12:26:00,2286.47,Placed
ORD04025,CUST0104,2025-07-15 08:20:00,1081.25,Preparing
ORD04026,CUST0159,2026-03-20 11:14:00,405.35,Delivered
ORD04027,CUST0177,2026-01-30 05:50:00,2227.31,Out For Delivery
ORD04028,CUST0655,2025-10-27 09:31:00,189.1,Placed
ORD04029,CUST0632,2026-02-06 14:07:00,655.7,Preparing
ORD04030,CUST0508,2025-02-18 13:02:00,513.98,Placed
ORD04031,CUST0259,2025-08-18 02:57:00,188.54,Out For Delivery
ORD04032,CUST0190,2025-08-09 08:18:00,1737.25,Cancelled
ORD04033,CUST0925,2026-02-10 13:47:00,1848.16,Out For Delivery
ORD04034,CUST0860,2025-10-21 03:53:00,1852.71,Delivered
ORD04035,CUST0519,2025-09-06 13:08:00,554.44,Cancelled
ORD04036,CUST0609,2025-07-20 10:47:00,2257.49,Delivered
ORD04038,CUST0277,2025-01-02 05:27:00,556.8,Preparing
ORD04039,CUST0350,2025-07-17 02:35:00,2061.41,Delivered
ORD04040,CUST0213,2025-10-01 08:07:00,964.2,Placed
ORD04041,CUST0361,2025-05-20 04:55:00,968.87,Preparing
ORD04042,CUST0377,2025-07-25 17:32:00,1325.33,Out For Delivery
ORD04043,CUST0177,2025-12-23 00:28:00,272.37,Delivered
ORD04044,CUST0709,2025-12-06 05:42:00,1272.91,Placed
ORD04045,CUST0417,2025-08-29 05:28:00,471.16,Delivered
ORD04046,CUST0739,2025-08-08 14:18:00,1574.58,Cancelled
ORD04047,CUST0595,2025-11-21 09:48:00,2426.88,Delivered
ORD04048,CUST0155,2026-05-15 18:18:00,1565.38,Placed
ORD04049,CUST0653,2026-03-30 15:10:00,2090.21,Delivered
ORD04050,CUST0835,2025-11-06 00:58:00,651.78,Delivered
ORD04051,CUST0215,2026-01-26 05:02:00,1052.4,Preparing
ORD04052,CUST0612,2025-01-08 10:15:00,2296.33,Cancelled
ORD04053,CUST0205,2025-02-22 20:20:00,1695.39,Placed
ORD04054,CUST0413,2025-05-24 17:52:00,698.87,Preparing
ORD04055,CUST0893,2025-11-02 07:32:00,1763.5,Cancelled
ORD04056,CUST0199,2025-02-06 03:22:00,2224.71,Preparing
ORD04057,CUST0097,2025-07-04 15:15:00,307.81,Out For Delivery
ORD04058,CUST0690,2025-07-13 13:00:00,2130.48,Preparing
ORD04059,CUST0297,2025-07-23 01:09:00,2473.26,Preparing
ORD04060,CUST0975,2025-09-11 17:40:00,447.06,Out For Delivery
ORD04061,CUST0714,2025-03-16 13:41:00,2000.98,Preparing
ORD04062,CUST0129,2025-02-03 01:33:00,285.73,Delivered
ORD04063,CUST0509,2026-04-18 20:01:00,1801.83,Cancelled
ORD04064,CUST0627,2025-09-02 20:22:00,2394.44,Cancelled
ORD04065,CUST0051,2025-10-01 06:26:00,1930.72,Cancelled
ORD04066,CUST0168,2025-02-28 09:02:00,642.49,Preparing
ORD04067,CUST0465,2025-02-12 08:48:00,1284.9,Cancelled
ORD04068,CUST0159,2025-01-14 01:21:00,1873.44,Delivered
ORD04069,CUST0494,2025-01-04 20:11:00,2345.79,Delivered
ORD04070,CUST0915,2025-12-01 14:39:00,1382.23,Cancelled
ORD04071,CUST0173,2025-08-25 07:34:00,892.42,Preparing
ORD04072,CUST0213,2025-03-30 04:36:00,1729.6,Out For Delivery
ORD04073,CUST0607,2025-12-10 21:15:00,2381.74,Out For Delivery
ORD04074,CUST0299,2025-05-01 20:05:00,1064.36,Out For Delivery
ORD04075,CUST0560,2025-01-27 01:30:00,2094.77,Cancelled
ORD04076,CUST0772,2025-08-08 06:25:00,1536.77,Cancelled
ORD04077,CUST0369,2026-05-16 20:41:00,140.96,Out For Delivery
ORD04078,CUST0370,2025-01-20 00:55:00,1894.42,Placed
ORD04079,CUST0193,2025-03-01 14:50:00,1612.36,Placed
ORD04080,CUST0602,2025-12-28 16:00:00,602.75,Placed
ORD04081,CUST0431,2025-10-25 13:16:00,217.03,Out For Delivery
ORD04082,CUST0633,2025-12-13 06:58:00,884.5,Placed
ORD04083,CUST0179,2026-02-19 12:03:00,596.96,Delivered
ORD04084,CUST0396,2025-07-24 07:14:00,326.78,Placed
ORD04085,CUST0195,2025-02-23 00:04:00,1758.63,Placed
ORD04086,CUST0325,2025-08-27 23:16:00,1929.78,Cancelled
ORD04087,CUST0030,2025-10-11 02:38:00,127.88,Out For Delivery
ORD04088,CUST0829,2025-04-30 20:22:00,1101.27,Preparing
ORD04089,CUST0484,2026-02-14 13:15:00,732.96,Preparing
ORD04091,CUST0407,2025-08-01 10:47:00,504.48,Cancelled
ORD04092,CUST0905,2025-08-17 14:28:00,1694.3,Cancelled
ORD04093,CUST0511,2025-06-22 06:09:00,1290.38,Cancelled
ORD04094,CUST0506,2025-12-22 21:49:00,1045.04,Placed
ORD04095,CUST0935,2025-09-25 19:45:00,2318.85,Cancelled
ORD04096,CUST0836,2026-01-09 17:55:00,1245.64,Placed
ORD04097,CUST0096,2025-02-04 08:10:00,378.42,Out For Delivery
ORD04098,CUST0374,2026-03-31 09:26:00,278.47,Preparing
ORD04099,CUST0482,2026-04-04 22:16:00,2239.25,Placed
ORD04100,CUST0329,2025-06-08 10:41:00,944.52,Placed
ORD04102,CUST0212,2025-11-29 01:07:00,401.73,Preparing
ORD04103,CUST0681,2026-05-03 16:40:00,1284.9,Preparing
ORD04104,CUST0326,2025-08-29 18:24:00,1284.9,Out For Delivery
ORD04105,CUST0066,2025-12-07 20:59:00,861.26,Preparing
ORD04106,CUST0727,2026-04-03 14:35:00,456.53,Out For Delivery
ORD04107,CUST0287,2025-04-16 08:48:00,827.1,Placed
ORD04108,CUST0485,2025-06-12 09:42:00,1147.6,Out For Delivery
ORD04109,CUST0130,2025-04-28 01:41:00,2482.69,Out For Delivery
ORD04110,CUST0082,2025-08-05 16:16:00,638.36,Cancelled
ORD04111,CUST0719,2025-06-23 19:09:00,2306.44,Delivered
ORD04112,CUST0866,2026-01-21 15:18:00,879.4,Preparing
ORD04113,CUST0887,2025-05-19 18:50:00,1132.36,Out For Delivery
ORD04114,CUST0099,2025-12-20 06:30:00,2328.28,Placed
ORD04115,CUST0298,2025-11-25 13:47:00,681.04,Placed
ORD04117,CUST0701,2026-01-19 10:28:00,228.43,Cancelled
ORD04118,CUST0015,2025-05-21 03:44:00,1621.6,Out For Delivery
ORD04119,CUST0858,2025-09-13 07:15:00,634.95,Cancelled
ORD04120,CUST0618,2025-09-02 01:06:00,1304.71,Out For Delivery
ORD04121,CUST0857,2025-05-04 02:42:00,1785.73,Out For Delivery
ORD04122,CUST0815,2025-10-16 06:30:00,2288.65,Placed
ORD04123,CUST0571,2025-10-21 22:28:00,142.84,Cancelled
ORD04124,CUST0336,2026-01-06 21:22:00,940.24,Cancelled
ORD04125,CUST0274,2025-08-17 23:09:00,1312.78,Delivered
ORD04126,CUST0621,2025-11-07 20:57:00,284.72,Placed
ORD04127,CUST0276,2025-01-19 22:46:00,2256.76,Delivered
ORD04128,CUST0662,2026-04-02 19:01:00,1378.58,Placed
ORD04129,CUST0092,2026-01-26 03:09:00,2072.03,Delivered
ORD04130,CUST0143,2026-03-26 17:09:00,2213.81,Preparing
ORD04131,CUST0338,2025-07-19 15:31:00,105.54,Preparing
ORD04132,CUST0775,2026-04-02 13:07:00,1753.76,Placed
ORD04133,CUST0195,2025-05-23 05:31:00,1286.95,Preparing
ORD04134,CUST0239,2025-12-25 15:55:00,2279.68,Placed
ORD04135,CUST0155,2025-01-07 19:16:00,1154.29,Preparing
ORD04136,CUST0379,2025-11-29 16:29:00,1801.38,Out For Delivery
ORD04137,CUST0881,2025-12-06 10:36:00,2402.21,Out For Delivery
ORD04138,CUST0657,2026-02-18 00:55:00,973.93,Cancelled
ORD04139,CUST0991,2025-12-28 19:14:00,1711.37,Preparing
ORD04140,CUST0357,2025-08-21 04:14:00,1604.41,Delivered
ORD04141,CUST0074,2025-03-07 18:09:00,869.49,Placed
ORD04142,CUST0246,2025-12-02 06:03:00,1241.02,Preparing
ORD04143,CUST0046,2025-04-02 08:25:00,769.41,Cancelled
ORD04144,CUST0729,2026-01-10 03:10:00,2074.66,Preparing
ORD04145,CUST0929,2025-01-18 17:30:00,1356.93,Out For Delivery
ORD04146,CUST0486,2025-01-31 23:36:00,1503.44,Placed
ORD04148,CUST0231,2026-05-02 03:27:00,1877.45,Preparing
ORD04149,CUST0529,2025-01-04 19:51:00,1171.3,Out For Delivery
ORD04150,CUST0948,2025-08-18 17:19:00,1536.56,Cancelled
ORD04151,CUST0554,2025-01-02 06:28:00,2463.06,Delivered
ORD04152,CUST0557,2025-03-05 03:14:00,1168.93,Out For Delivery
ORD04153,CUST0314,2026-03-08 11:20:00,1155.09,Delivered
ORD04155,CUST0940,2025-05-16 17:46:00,1284.9,Cancelled
ORD04156,CUST0184,2025-10-17 20:47:00,2481.84,Placed
ORD04157,CUST0933,2025-10-01 08:31:00,2440.69,Preparing
ORD04158,CUST0754,2025-07-01 07:29:00,990.64,Out For Delivery
ORD04159,CUST0827,2026-04-30 07:13:00,1171.0,Placed
ORD04160,CUST0914,2025-09-10 01:41:00,1775.45,Preparing
ORD04161,CUST0103,2025-10-21 02:45:00,323.92,Placed
ORD04162,CUST0346,2026-01-16 07:01:00,1276.18,Placed
ORD04163,CUST0059,2025-04-28 15:31:00,2434.07,Placed
ORD04164,CUST0586,2025-11-20 20:13:00,334.05,Cancelled
ORD04165,CUST0918,2025-01-08 09:58:00,411.02,Delivered
ORD04166,CUST0187,2026-03-01 08:28:00,816.57,Out For Delivery
ORD04167,CUST0490,2025-05-05 04:23:00,2310.36,Placed
ORD04168,CUST0855,2025-03-10 18:42:00,904.69,Preparing
ORD04169,CUST0452,2025-11-16 20:07:00,2054.67,Preparing
ORD04170,CUST0036,2025-11-15 11:30:00,1284.9,Cancelled
ORD04171,CUST0713,2026-05-15 22:20:00,2448.42,Placed
ORD04172,CUST0809,2026-05-11 13:34:00,2350.09,Out For Delivery
ORD04173,CUST0975,2025-12-27 14:47:00,1392.71,Placed
ORD04174,CUST0302,2025-04-05 01:20:00,2323.71,Out For Delivery
ORD04175,CUST0944,2025-07-09 22:42:00,1284.9,Out For Delivery
ORD04176,CUST0050,2025-03-01 23:25:00,2017.34,Cancelled
ORD04177,CUST0037,2026-04-19 00:04:00,717.99,Placed
ORD04178,CUST0756,2025-11-19 17:03:00,1249.01,Cancelled
ORD04179,CUST0805,2025-05-20 13:22:00,1284.9,Placed
ORD04180,CUST0039,2025-01-12 09:45:00,2138.21,Out For Delivery
ORD04181,CUST0811,2025-04-19 09:46:00,2043.35,Out For Delivery
ORD04182,CUST0289,2026-04-04 17:37:00,2163.23,Delivered
ORD04183,CUST0433,2025-01-31 02:12:00,1772.03,Cancelled
ORD04184,CUST0520,2025-02-27 05:42:00,2002.29,Delivered
ORD04185,CUST0382,2025-01-31 17:43:00,1284.9,Cancelled
ORD04186,CUST0347,2026-04-27 00:28:00,2331.23,Placed
ORD04187,CUST0648,2025-08-10 21:17:00,2029.49,Delivered
ORD04188,CUST0854,2026-02-22 03:40:00,2409.81,Preparing
ORD04189,CUST0254,2025-03-04 18:29:00,238.99,Out For Delivery
ORD04190,CUST0424,2025-09-19 08:58:00,1011.34,Delivered
ORD04191,CUST0660,2025-09-16 19:57:00,703.11,Out For Delivery
ORD04192,CUST0234,2025-04-05 16:57:00,2180.35,Preparing
ORD04193,CUST0279,2026-04-28 23:43:00,1941.82,Cancelled
ORD04194,CUST0593,2025-08-23 23:45:00,1479.27,Out For Delivery
ORD04195,CUST0543,2026-04-11 18:19:00,111.92,Out For Delivery
ORD04196,CUST0885,2025-10-06 08:57:00,2216.73,Cancelled
ORD04197,CUST0574,2026-01-15 16:31:00,1645.65,Delivered
ORD04198,CUST0683,2025-11-23 21:51:00,2026.73,Cancelled
ORD04199,CUST0544,2025-01-24 10:15:00,455.24,Placed
ORD04200,CUST0466,2025-03-04 13:08:00,1471.96,Out For Delivery
ORD04201,CUST0443,2025-08-06 22:25:00,1760.97,Placed
ORD04202,CUST0916,2025-07-06 05:24:00,402.83,Cancelled
ORD04203,CUST0116,2025-08-18 13:55:00,2129.11,Placed
ORD04204,CUST0771,2026-03-15 14:20:00,162.78,Out For Delivery
ORD04205,CUST0806,2025-04-19 23:37:00,2078.18,Delivered
ORD04206,CUST0877,2025-05-23 14:30:00,2300.08,Placed
ORD04207,CUST0462,2026-03-10 14:59:00,2426.23,Placed
ORD04208,CUST0986,2025-05-25 08:39:00,1635.76,Cancelled
ORD04209,CUST0329,2025-08-23 10:08:00,2484.07,Preparing
ORD04210,CUST0274,2026-04-24 23:35:00,907.92,Out For Delivery
ORD04211,CUST0400,2026-04-28 21:26:00,2087.38,Out For Delivery
ORD04213,CUST0165,2025-08-29 23:30:00,1600.07,Preparing
ORD04214,CUST0689,2025-09-17 17:31:00,1821.73,Cancelled
ORD04215,CUST0885,2025-03-22 23:56:00,1284.9,Delivered
ORD04216,CUST0434,2026-02-20 19:34:00,1626.93,Delivered
ORD04217,CUST0271,2025-10-04 05:41:00,1540.16,Out For Delivery
ORD04218,CUST0058,2026-05-07 15:38:00,2024.72,Delivered
ORD04219,CUST0892,2026-02-04 14:43:00,434.96,Delivered
ORD04220,CUST0578,2025-02-03 18:07:00,2367.63,Delivered
ORD04222,CUST0621,2025-02-07 11:27:00,1372.39,Delivered
ORD04223,CUST0055,2025-09-02 21:02:00,251.95,Preparing
ORD04224,CUST0845,2026-01-13 18:01:00,2372.66,Delivered
ORD04225,CUST0443,2025-10-21 22:11:00,768.9,Out For Delivery
ORD04227,CUST0711,2025-03-31 18:54:00,2262.67,Placed
ORD04228,CUST0556,2025-03-21 17:29:00,2273.63,Out For Delivery
ORD04229,CUST0358,2025-02-19 02:41:00,2043.33,Preparing
ORD04230,CUST0061,2025-07-08 19:24:00,1731.94,Cancelled
ORD04231,CUST0971,2026-04-20 09:52:00,1721.6,Delivered
ORD04232,CUST0764,2026-03-30 09:56:00,1302.18,Delivered
ORD04233,CUST0248,2025-06-06 20:35:00,1284.9,Preparing
ORD04234,CUST0184,2026-03-24 14:30:00,1741.08,Placed
ORD04235,CUST0834,2025-02-08 12:10:00,2377.1,Out For Delivery
