order_id,status,updated_at
ORD8239,Out For Delivery,2026-04-17 11:11:00
ORD8239,Delivered,2026-04-17 11:23:00
ORD824,Placed,2026-04-17 14:35:00
ORD824,Preparing,2026-04-17 14:40:00
ORD824,Out For Delivery,2026-04-17 14:45:00
ORD824,Delivered,2026-04-17 14:57:00
ORD8240,Placed,2026-04-17 11:39:00
ORD8240,Preparing,2026-04-17 11:53:00
ORD8240,Out For Delivery,2026-04-17 12:01:00
ORD8240,Delivered,2026-04-17 12:08:00
ORD8241,Placed,2026-04-17 12:40:00
ORD8241,Cancelled,2026-04-17 12:50:00
ORD8242,Placed,2026-04-17 10:54:00
ORD8242,Preparing,2026-04-17 11:06:00
ORD8242,Out For Delivery,2026-04-17 11:17:00
ORD8242,Delivered,2026-04-17 11:26:00
ORD8243,Placed,2026-04-17 14:48:00
ORD8243,Preparing,2026-04-17 14:54:00
ORD8243,Out For Delivery,2026-04-17 15:09:00
ORD8243,Delivered,2026-04-17 15:18:00
ORD8244,Placed,2026-04-17 14:42:00
ORD8244,Preparing,2026-04-17 14:57:00
ORD8244,Out For Delivery,2026-04-17 15:07:00
ORD8244,Delivered,2026-04-17 15:14:00
ORD8245,Placed,2026-04-17 11:16:00
ORD8245,Cancelled,2026-04-17 11:25:00
ORD8246,Placed,2026-04-17 18:15:00
ORD8246,Preparing,2026-04-17 18:28:00
ORD8246,Out For Delivery,2026-04-17 18:38:00
ORD8246,Delivered,2026-04-17 18:51:00
ORD8247,Placed,2026-04-17 18:41:00
ORD8247,Preparing,2026-04-17 18:48:00
ORD8247,Out For Delivery,2026-04-17 19:01:00
ORD8247,Delivered,2026-04-17 19:11:00
ORD8248,Placed,2026-04-17 11:44:00
ORD8248,Preparing,2026-04-17 11:58:00
ORD8248,Out For Delivery,2026-04-17 12:06:00
ORD8248,Delivered,2026-04-17 12:12:00
ORD8249,Placed,2026-04-17 17:42:00
ORD8249,Preparing,2026-04-17 17:52:00
ORD8249,Out For Delivery,2026-04-17 18:01:00
ORD8249,Delivered,2026-04-17 18:14:00
ORD825,Placed,2026-04-17 12:42:00
ORD825,Preparing,2026-04-17 12:51:00
ORD825,Out For Delivery,2026-04-17 13:03:00
ORD825,Delivered,2026-04-17 13:08:00
ORD8250,Placed,2026-04-17 14:51:00
ORD8250,Preparing,2026-04-17 15:03:00
ORD8250,Out For Delivery,2026-04-17 15:12:00
ORD8250,Delivered,2026-04-17 15:25:00
ORD8251,Placed,2026-04-17 15:09:00
ORD8251,Preparing,2026-04-17 15:16:00
ORD8251,Out For Delivery,2026-04-17 15:21:00
ORD8251,Delivered,2026-04-17 15:36:00
ORD8252,Placed,2026-04-17 16:44:00
ORD8252,Preparing,2026-04-17 16:59:00
ORD8252,Out For Delivery,2026-04-17 17:12:00
ORD8252,Delivered,2026-04-17 17:27:00
ORD8253,Placed,2026-04-17 13:49:00
ORD8253,Preparing,2026-04-17 13:54:00
ORD8253,Out For Delivery,2026-04-17 14:03:00
ORD8253,Delivered,2026-04-17 14:14:00
ORD8254,Placed,2026-04-17 13:39:00
ORD8254,Preparing,2026-04-17 13:50:00
ORD8254,Out For Delivery,2026-04-17 14:01:00
ORD8254,Delivered,2026-04-17 14:10:00
ORD8255,Placed,2026-04-17 12:41:00
ORD8255,Preparing,2026-04-17 12:53:00
ORD8255,Out For Delivery,2026-04-17 12:59:00
ORD8255,Delivered,2026-04-17 13:06:00
ORD8256,Placed,2026-04-17 12:23:00
ORD8256,Cancelled,2026-04-17 12:30:00
ORD8257,Placed,2026-04-17 15:55:00
ORD8257,Preparing,2026-04-17 16:08:00
ORD8257,Out For Delivery,2026-04-17 16:21:00
ORD8257,Delivered,2026-04-17 16:28:00
ORD8258,Placed,2026-04-17 17:40:00
ORD8258,Preparing,2026-04-17 17:48:00
ORD8258,Out For Delivery,2026-04-17 17:56:00
ORD8258,Delivered,2026-04-17 18:05:00
ORD8259,Placed,2026-04-17 19:51:00
ORD8259,Preparing,2026-04-17 20:03:00
ORD8259,Out For Delivery,2026-04-17 20:09:00
ORD8259,Delivered,2026-04-17 20:16:00
ORD826,Placed,2026-04-17 17:33:00
ORD826,Preparing,2026-04-17 17:43:00
ORD826,Out For Delivery,2026-04-17 17:55:00
ORD826,Delivered,2026-04-17 18:10:00
ORD8260,Placed,2026-04-17 12:43:00
ORD8260,Cancelled,2026-04-17 12:53:00
ORD8261,Placed,2026-04-17 17:15:00
ORD8261,Preparing,2026-04-17 17:29:00
ORD8261,Out For Delivery,2026-04-17 17:34:00
ORD8261,Delivered,2026-04-17 17:49:00
ORD8262,Placed,2026-04-17 13:29:00
ORD8262,Preparing,2026-04-17 13:41:00
ORD8262,Out For Delivery,2026-04-17 13:56:00
ORD8262,Delivered,2026-04-17 14:05:00
ORD8263,Placed,2026-04-17 18:31:00
ORD8263,Cancelled,2026-04-17 18:41:00
ORD8264,Placed,2026-04-17 11:04:00
ORD8264,Preparing,2026-04-17 11:10:00
ORD8264,Out For Delivery,2026-04-17 11:18:00
ORD8264,Delivered,2026-04-17 11:31:00
ORD8265,Placed,2026-04-17 14:24:00
ORD8265,Preparing,2026-04-17 14:37:00
ORD8265,Out For Delivery,2026-04-17 14:47:00
ORD8265,Delivered,2026-04-17 15:00:00
ORD8266,Placed,2026-04-17 11:37:00
ORD8266,Cancelled,2026-04-17 11:43:00
ORD8267,Placed,2026-04-17 15:12:00
ORD8267,Preparing,2026-04-17 15:17:00
ORD8267,Out For Delivery,2026-04-17 15:27:00
ORD8267,Delivered,2026-04-17 15:40:00
ORD8268,Placed,2026-04-17 10:23:00
ORD8268,Preparing,2026-04-17 10:28:00
ORD8268,Out For Delivery,2026-04-17 10:43:00
ORD8268,Delivered,2026-04-17 10:54:00
ORD8269,Placed,2026-04-17 18:56:00
ORD8269,Preparing,2026-04-17 19:04:00
ORD8269,Out For Delivery,2026-04-17 19:09:00
ORD8269,Delivered,2026-04-17 19:17:00
ORD827,Placed,2026-04-17 17:43:00
ORD827,Preparing,2026-04-17 17:55:00
ORD827,Out For Delivery,2026-04-17 18:07:00
ORD827,Delivered,2026-04-17 18:17:00
ORD8270,Placed,2026-04-17 17:20:00
ORD8270,Preparing,2026-04-17 17:31:00
ORD8270,Out For Delivery,2026-04-17 17:41:00
ORD8270,Delivered,2026-04-17 17:52:00
ORD8271,Placed,2026-04-17 15:17:00
ORD8271,Cancelled,2026-04-17 15:32:00
ORD8272,Placed,2026-04-17 15:51:00
ORD8272,Preparing,2026-04-17 16:06:00
ORD8272,Out For Delivery,2026-04-17 16:18:00
ORD8272,Delivered,2026-04-17 16:31:00
ORD8273,Placed,2026-04-17 12:09:00
ORD8273,Preparing,2026-04-17 12:17:00
ORD8273,Out For Delivery,2026-04-17 12:24:00
ORD8273,Delivered,2026-04-17 12:39:00
ORD8274,Placed,2026-04-17 16:01:00
ORD8274,Preparing,2026-04-17 16:15:00
ORD8274,Out For Delivery,2026-04-17 16:29:00
ORD8274,Delivered,2026-04-17 16:35:00
ORD8275,Placed,2026-04-17 19:32:00
ORD8275,Cancelled,2026-04-17 19:40:00
ORD8276,Placed,2026-04-17 11:16:00
ORD8276,Preparing,2026-04-17 11:25:00
ORD8276,Out For Delivery,2026-04-17 11:30:00
ORD8276,Delivered,2026-04-17 11:44:00
ORD8277,Placed,2026-04-17 12:47:00
ORD8277,Preparing,2026-04-17 12:56:00
ORD8277,Out For Delivery,2026-04-17 13:11:00
ORD8277,Delivered,2026-04-17 13:18:00
ORD8278,Placed,2026-04-17 18:05:00
ORD8278,Preparing,2026-04-17 18:18:00
ORD8278,Out For Delivery,2026-04-17 18:25:00
ORD8278,Delivered,2026-04-17 18:40:00
ORD8279,Placed,2026-04-17 14:31:00
ORD8279,Preparing,2026-04-17 14:37:00
ORD8279,Out For Delivery,2026-04-17 14:45:00
ORD8279,Delivered,2026-04-17 14:53:00
ORD828,Placed,2026-04-17 16:51:00
ORD828,Cancelled,2026-04-17 16:56:00
ORD8280,Placed,2026-04-17 15:36:00
ORD8280,Preparing,2026-04-17 15:43:00
ORD8280,Out For Delivery,2026-04-17 15:55:00
ORD8280,Delivered,2026-04-17 16:04:00
ORD8281,Placed,2026-04-17 13:28:00
ORD8281,Preparing,2026-04-17 13:38:00
ORD8281,Out For Delivery,2026-04-17 13:51:00
ORD8281,Delivered,2026-04-17 14:00:00
ORD8282,Placed,2026-04-17 19:46:00
ORD8282,Cancelled,2026-04-17 20:00:00
ORD8283,Placed,2026-04-17 16:49:00
ORD8283,Preparing,2026-04-17 16:58:00
ORD8283,Out For Delivery,2026-04-17 17:10:00
ORD8283,Delivered,2026-04-17 17:16:00
ORD8284,Placed,2026-04-17 14:15:00
ORD8284,Preparing,2026-04-17 14:26:00
ORD8284,Out For Delivery,2026-04-17 14:39:00
ORD8284,Delivered,2026-04-17 14:44:00
ORD8285,Placed,2026-04-17 11:47:00
ORD8285,Preparing,2026-04-17 11:58:00
ORD8285,Out For Delivery,2026-04-17 12:11:00
ORD8285,Delivered,2026-04-17 12:20:00
ORD8286,Placed,2026-04-17 13:24:00
ORD8286,Preparing,2026-04-17 13:37:00
ORD8286,Out For Delivery,2026-04-17 13:48:00
ORD8286,Delivered,2026-04-17 13:53:00
ORD8287,Placed,2026-04-17 16:34:00
ORD8287,Preparing,2026-04-17 16:49:00
ORD8287,Out For Delivery,2026-04-17 17:02:00
ORD8287,Delivered,2026-04-17 17:15:00
ORD8288,Placed,2026-04-17 18:18:00
ORD8288,Preparing,2026-04-17 18:33:00
ORD8288,Out For Delivery,2026-04-17 18:48:00
ORD8288,Delivered,2026-04-17 18:58:00
ORD8289,Placed,2026-04-17 14:00:00
ORD8289,Preparing,2026-04-17 14:05:00
ORD8289,Out For Delivery,2026-04-17 14:15:00
ORD8289,Delivered,2026-04-17 14:30:00
ORD829,Placed,2026-04-17 11:20:00
ORD829,Preparing,2026-04-17 11:35:00
ORD829,Out For Delivery,2026-04-17 11:44:00
ORD829,Delivered,2026-04-17 11:50:00
ORD8290,Placed,2026-04-17 14:20:00
ORD8290,Preparing,2026-04-17 14:31:00
ORD8290,Out For Delivery,2026-04-17 14:45:00
ORD8290,Delivered,2026-04-17 14:56:00
ORD8291,Placed,2026-04-17 18:43:00
ORD8291,Cancelled,2026-04-17 18:58:00
ORD8292,Placed,2026-04-17 19:48:00
ORD8292,Preparing,2026-04-17 19:55:00
ORD8292,Out For Delivery,2026-04-17 20:03:00
ORD8292,Delivered,2026-04-17 20:14:00
ORD8293,Placed,2026-04-17 17:50:00
ORD8293,Preparing,2026-04-17 17:57:00
ORD8293,Out For Delivery,2026-04-17 18:02:00
ORD8293,Delivered,2026-04-17 18:15:00
ORD8294,Placed,2026-04-17 19:49:00
ORD8294,Preparing,2026-04-17 19:57:00
ORD8294,Out For Delivery,2026-04-17 20:08:00
ORD8294,Delivered,2026-04-17 20:17:00
ORD8295,Placed,2026-04-17 18:33:00
ORD8295,Preparing,2026-04-17 18:47:00
ORD8295,Out For Delivery,2026-04-17 19:02:00
ORD8295,Delivered,2026-04-17 19:11:00
ORD8296,Placed,2026-04-17 13:52:00
ORD8296,Preparing,2026-04-17 14:01:00
ORD8296,Out For Delivery,2026-04-17 14:06:00
ORD8296,Delivered,2026-04-17 14:21:00
ORD8297,Placed,2026-04-17 12:46:00
ORD8297,Preparing,2026-04-17 12:55:00
ORD8297,Out For Delivery,2026-04-17 13:08:00
ORD8297,Delivered,2026-04-17 13:23:00
ORD8298,Placed,2026-04-17 10:50:00
ORD8298,Preparing,2026-04-17 11:02:00
ORD8298,Out For Delivery,2026-04-17 11:08:00
ORD8298,Delivered,2026-04-17 11:16:00
ORD8299,Placed,2026-04-17 15:10:00
ORD8299,Preparing,2026-04-17 15:17:00
ORD8299,Out For Delivery,2026-04-17 15:30:00
ORD8299,Delivered,2026-04-17 15:42:00
ORD83,Placed,2026-04-17 17:31:00
ORD83,Preparing,2026-04-17 17:40:00
ORD83,Out For Delivery,2026-04-17 17:48:00
ORD83,Delivered,2026-04-17 18:00:00
ORD830,Placed,2026-04-17 12:39:00
ORD830,Preparing,2026-04-17 12:50:00
ORD830,Out For Delivery,2026-04-17 13:01:00
ORD830,Delivered,2026-04-17 13:12:00
ORD8300,Placed,2026-04-17 16:54:00
ORD8300,Preparing,2026-04-17 16:59:00
ORD8300,Out For Delivery,2026-04-17 17:04:00
ORD8300,Delivered,2026-04-17 17:09:00
ORD8301,Placed,2026-04-17 17:57:00
ORD8301,Preparing,2026-04-17 18:08:00
ORD8301,Out For Delivery,2026-04-17 18:14:00
ORD8301,Delivered,2026-04-17 18:29:00
ORD8302,Placed,2026-04-17 13:45:00
ORD8302,Preparing,2026-04-17 14:00:00
ORD8302,Out For Delivery,2026-04-17 14:08:00
ORD8302,Delivered,2026-04-17 14:16:00
ORD8303,Placed,2026-04-17 16:36:00
ORD8303,Preparing,2026-04-17 16:44:00
ORD8303,Out For Delivery,2026-04-17 16:52:00
ORD8303,Delivered,2026-04-17 17:00:00
ORD8304,Placed,2026-04-17 10:09:00
ORD8304,Preparing,2026-04-17 10:17:00
ORD8304,Out For Delivery,2026-04-17 10:32:00
ORD8304,Delivered,2026-04-17 10:46:00
ORD8305,Placed,2026-04-17 15:31:00
ORD8305,Preparing,2026-04-17 15:39:00
ORD8305,Out For Delivery,2026-04-17 15:53:00
ORD8305,Delivered,2026-04-17 16:03:00
ORD8306,Placed,2026-04-17 17:26:00
ORD8306,Preparing,2026-04-17 17:32:00
ORD8306,Out For Delivery,2026-04-17 17:46:00
ORD8306,Delivered,2026-04-17 17:54:00
ORD8307,Placed,2026-04-17 14:30:00
ORD8307,Preparing,2026-04-17 14:38:00
ORD8307,Out For Delivery,2026-04-17 14:51:00
ORD8307,Delivered,2026-04-17 14:56:00
ORD8308,Placed,2026-04-17 17:09:00
ORD8308,Preparing,2026-04-17 17:16:00
ORD8308,Out For Delivery,2026-04-17 17:23:00
ORD8308,Delivered,2026-04-17 17:31:00
ORD8309,Placed,2026-04-17 14:58:00
ORD8309,Preparing,2026-04-17 15:07:00
ORD8309,Out For Delivery,2026-04-17 15:22:00
ORD8309,Delivered,2026-04-17 15:36:00
ORD831,Placed,2026-04-17 15:08:00
ORD831,Preparing,2026-04-17 15:16:00
ORD831,Out For Delivery,2026-04-17 15:26:00
ORD831,Delivered,2026-04-17 15:34:00
ORD8310,Placed,2026-04-17 14:52:00
ORD8310,Preparing,2026-04-17 14:59:00
ORD8310,Out For Delivery,2026-04-17 15:07:00
ORD8310,Delivered,2026-04-17 15:22:00
ORD8311,Placed,2026-04-17 19:28:00
ORD8311,Cancelled,2026-04-17 19:37:00
ORD8312,Placed,2026-04-17 19:06:00
ORD8312,Preparing,2026-04-17 19:13:00
ORD8312,Out For Delivery,2026-04-17 19:24:00
ORD8312,Delivered,2026-04-17 19:31:00
ORD8313,Placed,2026-04-17 15:05:00
ORD8313,Cancelled,2026-04-17 15:20:00
ORD8314,Placed,2026-04-17 13:10:00
ORD8314,Cancelled,2026-04-17 13:20:00
ORD8315,Placed,2026-04-17 10:07:00
ORD8315,Preparing,2026-04-17 10:17:00
ORD8315,Out For Delivery,2026-04-17 10:28:00
ORD8315,Delivered,2026-04-17 10:33:00
ORD8316,Placed,2026-04-17 18:22:00
ORD8316,Preparing,2026-04-17 18:28:00
ORD8316,Out For Delivery,2026-04-17 18:41:00
ORD8316,Delivered,2026-04-17 18:47:00
ORD8317,Placed,2026-04-17 12:57:00
ORD8317,Cancelled,2026-04-17 13:05:00
ORD8318,Placed,2026-04-17 13:25:00
ORD8318,Cancelled,2026-04-17 13:30:00
ORD8319,Placed,2026-04-17 14:50:00
ORD8319,Cancelled,2026-04-17 15:00:00
ORD832,Placed,2026-04-17 12:48:00
ORD832,Preparing,2026-04-17 13:01:00
ORD832,Out For Delivery,2026-04-17 13:13:00
ORD832,Delivered,2026-04-17 13:18:00
ORD8320,Placed,2026-04-17 16:50:00
ORD8320,Preparing,2026-04-17 17:05:00
ORD8320,Out For Delivery,2026-04-17 17:18:00
ORD8320,Delivered,2026-04-17 17:26:00
ORD8321,Placed,2026-04-17 18:05:00
ORD8321,Preparing,2026-04-17 18:12:00
ORD8321,Out For Delivery,2026-04-17 18:21:00
ORD8321,Delivered,2026-04-17 18:27:00
ORD8322,Placed,2026-04-17 13:34:00
ORD8322,Preparing,2026-04-17 13:42:00
ORD8322,Out For Delivery,2026-04-17 13:57:00
ORD8322,Delivered,2026-04-17 14:05:00
ORD8323,Placed,2026-04-17 16:17:00
ORD8323,Cancelled,2026-04-17 16:23:00
ORD8324,Placed,2026-04-17 18:47:00
ORD8324,Preparing,2026-04-17 18:54:00
ORD8324,Out For Delivery,2026-04-17 19:05:00
ORD8324,Delivered,2026-04-17 19:13:00
ORD8325,Placed,2026-04-17 13:36:00
ORD8325,Preparing,2026-04-17 13:45:00
ORD8325,Out For Delivery,2026-04-17 13:51:00
ORD8325,Delivered,2026-04-17 14:02:00
ORD8326,Placed,2026-04-17 14:40:00
ORD8326,Preparing,2026-04-17 14:50:00
ORD8326,Out For Delivery,2026-04-17 14:58:00
ORD8326,Delivered,2026-04-17 15:05:00
ORD8327,Placed,2026-04-17 19:01:00
ORD8327,Preparing,2026-04-17 19:10:00
ORD8327,Out For Delivery,2026-04-17 19:21:00
ORD8327,Delivered,2026-04-17 19:31:00
ORD8328,Placed,2026-04-17 13:04:00
ORD8328,Preparing,2026-04-17 13:12:00
ORD8328,Out For Delivery,2026-04-17 13:23:00
ORD8328,Delivered,2026-04-17 13:36:00
ORD8329,Placed,2026-04-17 12:11:00
ORD8329,Preparing,2026-04-17 12:17:00
ORD8329,Out For Delivery,2026-04-17 12:30:00
ORD8329,Delivered,2026-04-17 12:43:00
ORD833,Placed,2026-04-17 19:38:00
ORD833,Cancelled,2026-04-17 19:49:00
ORD8330,Placed,2026-04-17 11:17:00
ORD8330,Preparing,2026-04-17 11:23:00
ORD8330,Out For Delivery,2026-04-17 11:31:00
ORD8330,Delivered,2026-04-17 11:46:00
ORD8331,Placed,2026-04-17 10:52:00
ORD8331,Preparing,2026-04-17 11:05:00
ORD8331,Out For Delivery,2026-04-17 11:17:00
ORD8331,Delivered,2026-04-17 11:27:00
ORD8332,Placed,2026-04-17 19:46:00
ORD8332,Preparing,2026-04-17 19:52:00
ORD8332,Out For Delivery,2026-04-17 20:07:00
ORD8332,Delivered,2026-04-17 20:14:00
ORD8333,Placed,2026-04-17 14:55:00
ORD8333,Preparing,2026-04-17 15:08:00
ORD8333,Out For Delivery,2026-04-17 15:22:00
ORD8333,Delivered,2026-04-17 15:30:00
ORD8334,Placed,2026-04-17 17:47:00
ORD8334,Preparing,2026-04-17 17:58:00
ORD8334,Out For Delivery,2026-04-17 18:06:00
ORD8334,Delivered,2026-04-17 18:12:00
ORD8335,Placed,2026-04-17 15:45:00
ORD8335,Cancelled,2026-04-17 15:52:00
ORD8336,Placed,2026-04-17 17:04:00
ORD8336,Cancelled,2026-04-17 17:10:00
ORD8337,Placed,2026-04-17 15:11:00
ORD8337,Preparing,2026-04-17 15:22:00
ORD8337,Out For Delivery,2026-04-17 15:31:00
ORD8337,Delivered,2026-04-17 15:42:00
ORD8338,Placed,2026-04-17 17:45:00
ORD8338,Preparing,2026-04-17 18:00:00
ORD8338,Out For Delivery,2026-04-17 18:13:00
ORD8338,Delivered,2026-04-17 18:21:00
ORD8339,Placed,2026-04-17 12:14:00
ORD8339,Preparing,2026-04-17 12:28:00
ORD8339,Out For Delivery,2026-04-17 12:42:00
ORD8339,Delivered,2026-04-17 12:50:00
ORD834,Placed,2026-04-17 19:19:00
ORD834,Preparing,2026-04-17 19:32:00
ORD834,Out For Delivery,2026-04-17 19:37:00
ORD834,Delivered,2026-04-17 19:43:00
ORD8340,Placed,2026-04-17 16:37:00
ORD8340,Preparing,2026-04-17 16:52:00
ORD8340,Out For Delivery,2026-04-17 16:58:00
ORD8340,Delivered,2026-04-17 17:08:00
ORD8341,Placed,2026-04-17 15:10:00
ORD8341,Preparing,2026-04-17 15:16:00
ORD8341,Out For Delivery,2026-04-17 15:29:00
ORD8341,Delivered,2026-04-17 15:44:00
ORD8342,Placed,2026-04-17 12:04:00
ORD8342,Preparing,2026-04-17 12:19:00
ORD8342,Out For Delivery,2026-04-17 12:32:00
ORD8342,Delivered,2026-04-17 12:45:00
ORD8343,Placed,2026-04-17 20:05:00
ORD8343,Cancelled,2026-04-17 20:16:00
ORD8344,Placed,2026-04-17 12:35:00
ORD8344,Preparing,2026-04-17 12:50:00
ORD8344,Out For Delivery,2026-04-17 12:59:00
ORD8344,Delivered,2026-04-17 13:05:00
ORD8345,Placed,2026-04-17 17:47:00
ORD8345,Preparing,2026-04-17 18:00:00
ORD8345,Out For Delivery,2026-04-17 18:06:00
ORD8345,Delivered,2026-04-17 18:21:00
ORD8346,Placed,2026-04-17 19:28:00
ORD8346,Cancelled,2026-04-17 19:37:00
ORD8347,Placed,2026-04-17 12:57:00
ORD8347,Preparing,2026-04-17 13:08:00
ORD8347,Out For Delivery,2026-04-17 13:13:00
ORD8347,Delivered,2026-04-17 13:28:00
ORD8348,Placed,2026-04-17 17:14:00
ORD8348,Preparing,2026-04-17 17:25:00
ORD8348,Out For Delivery,2026-04-17 17:36:00
ORD8348,Delivered,2026-04-17 17:50:00
ORD8349,Placed,2026-04-17 20:03:00
ORD8349,Preparing,2026-04-17 20:13:00
ORD8349,Out For Delivery,2026-04-17 20:25:00
ORD8349,Delivered,2026-04-17 20:39:00
ORD835,Placed,2026-04-17 15:39:00
ORD835,Cancelled,2026-04-17 15:48:00
ORD8350,Placed,2026-04-17 18:28:00
ORD8350,Preparing,2026-04-17 18:42:00
ORD8350,Out For Delivery,2026-04-17 18:54:00
ORD8350,Delivered,2026-04-17 19:07:00
ORD8351,Placed,2026-04-17 17:34:00
ORD8351,Cancelled,2026-04-17 17:46:00
ORD8352,Placed,2026-04-17 11:24:00
ORD8352,Cancelled,2026-04-17 11:37:00
ORD8353,Placed,2026-04-17 19:07:00
ORD8353,Preparing,2026-04-17 19:21:00
ORD8353,Out For Delivery,2026-04-17 19:26:00
ORD8353,Delivered,2026-04-17 19:37:00
ORD8354,Placed,2026-04-17 13:18:00
ORD8354,Preparing,2026-04-17 13:28:00
ORD8354,Out For Delivery,2026-04-17 13:36:00
ORD8354,Delivered,2026-04-17 13:44:00
ORD8355,Placed,2026-04-17 17:13:00
ORD8355,Preparing,2026-04-17 17:25:00
ORD8355,Out For Delivery,2026-04-17 17:38:00
ORD8355,Delivered,2026-04-17 17:51:00
ORD8356,Placed,2026-04-17 12:08:00
ORD8356,Preparing,2026-04-17 12:15:00
ORD8356,Out For Delivery,2026-04-17 12:23:00
ORD8356,Delivered,2026-04-17 12:29:00
ORD8357,Placed,2026-04-17 19:55:00
ORD8357,Preparing,2026-04-17 20:03:00
ORD8357,Out For Delivery,2026-04-17 20:11:00
ORD8357,Delivered,2026-04-17 20:17:00
ORD8358,Placed,2026-04-17 16:55:00
ORD8358,Preparing,2026-04-17 17:07:00
ORD8358,Out For Delivery,2026-04-17 17:15:00
ORD8358,Delivered,2026-04-17 17:27:00
ORD8359,Placed,2026-04-17 10:52:00
ORD8359,Preparing,2026-04-17 10:57:00
ORD8359,Out For Delivery,2026-04-17 11:02:00
ORD8359,Delivered,2026-04-17 11:08:00
ORD836,Placed,2026-04-17 12:57:00
ORD836,Preparing,2026-04-17 13:06:00
ORD836,Out For Delivery,2026-04-17 13:13:00
ORD836,Delivered,2026-04-17 13:21:00
ORD8360,Placed,2026-04-17 17:00:00
ORD8360,Preparing,2026-04-17 17:10:00
ORD8360,Out For Delivery,2026-04-17 17:18:00
ORD8360,Delivered,2026-04-17 17:32:00
ORD8361,Placed,2026-04-17 11:48:00
ORD8361,Preparing,2026-04-17 11:57:00
ORD8361,Out For Delivery,2026-04-17 12:04:00
ORD8361,Delivered,2026-04-17 12:19:00
ORD8362,Placed,2026-04-17 12:10:00
ORD8362,Cancelled,2026-04-17 12:19:00
ORD8363,Placed,2026-04-17 11:47:00
ORD8363,Cancelled,2026-04-17 11:55:00
ORD8364,Placed,2026-04-17 14:31:00
ORD8364,Preparing,2026-04-17 14:42:00
ORD8364,Out For Delivery,2026-04-17 14:54:00
ORD8364,Delivered,2026-04-17 15:04:00
ORD8365,Placed,2026-04-17 13:16:00
ORD8365,Preparing,2026-04-17 13:25:00
ORD8365,Out For Delivery,2026-04-17 13:40:00
ORD8365,Delivered,2026-04-17 13:54:00
ORD8366,Placed,2026-04-17 17:49:00
ORD8366,Preparing,2026-04-17 18:01:00
ORD8366,Out For Delivery,2026-04-17 18:10:00
ORD8366,Delivered,2026-04-17 18:24:00
ORD8367,Placed,2026-04-17 15:39:00
ORD8367,Cancelled,2026-04-17 15:53:00
ORD8368,Placed,2026-04-17 16:28:00
ORD8368,Preparing,2026-04-17 16:38:00
ORD8368,Out For Delivery,2026-04-17 16:45:00
ORD8368,Delivered,2026-04-17 17:00:00
ORD8369,Placed,2026-04-17 16:31:00
ORD8369,Preparing,2026-04-17 16:46:00
ORD8369,Out For Delivery,2026-04-17 16:54:00
ORD8369,Delivered,2026-04-17 17:00:00
ORD837,Placed,2026-04-17 15:29:00
ORD837,Preparing,2026-04-17 15:43:00
ORD837,Out For Delivery,2026-04-17 15:54:00
ORD837,Delivered,2026-04-17 16:09:00
ORD8370,Placed,2026-04-17 19:46:00
ORD8370,Preparing,2026-04-17 19:55:00
ORD8370,Out For Delivery,2026-04-17 20:02:00
ORD8370,Delivered,2026-04-17 20:07:00
ORD8371,Placed,2026-04-17 12:37:00
ORD8371,Cancelled,2026-04-17 12:47:00
ORD8372,Placed,2026-04-17 10:39:00
ORD8372,Preparing,2026-04-17 10:48:00
ORD8372,Out For Delivery,2026-04-17 10:58:00
ORD8372,Delivered,2026-04-17 11:11:00
ORD8373,Placed,2026-04-17 16:09:00
ORD8373,Preparing,2026-04-17 16:18:00
ORD8373,Out For Delivery,2026-04-17 16:26:00
ORD8373,Delivered,2026-04-17 16:34:00
ORD8374,Placed,2026-04-17 17:57:00
ORD8374,Preparing,2026-04-17 18:12:00
ORD8374,Out For Delivery,2026-04-17 18:19:00
ORD8374,Delivered,2026-04-17 18:34:00
ORD8375,Placed,2026-04-17 18:44:00
ORD8375,Preparing,2026-04-17 18:53:00
ORD8375,Out For Delivery,2026-04-17 19:02:00
ORD8375,Delivered,2026-04-17 19:14:00
ORD8376,Placed,2026-04-17 12:27:00
ORD8376,Preparing,2026-04-17 12:33:00
ORD8376,Out For Delivery,2026-04-17 12:48:00
ORD8376,Delivered,2026-04-17 12:53:00
ORD8377,Placed,2026-04-17 17:13:00
ORD8377,Preparing,2026-04-17 17:27:00
ORD8377,Out For Delivery,2026-04-17 17:37:00
ORD8377,Delivered,2026-04-17 17:52:00
ORD8378,Placed,2026-04-17 10:24:00
ORD8378,Preparing,2026-04-17 10:35:00
ORD8378,Out For Delivery,2026-04-17 10:49:00
ORD8378,Delivered,2026-04-17 10:55:00
ORD8379,Placed,2026-04-17 14:24:00
ORD8379,Preparing,2026-04-17 14:36:00
ORD8379,Out For Delivery,2026-04-17 14:45:00
ORD8379,Delivered,2026-04-17 14:52:00
ORD838,Placed,2026-04-17 12:35:00
ORD838,Preparing,2026-04-17 12:49:00
ORD838,Out For Delivery,2026-04-17 12:54:00
ORD838,Delivered,2026-04-17 13:08:00
ORD8380,Placed,2026-04-17 16:52:00
ORD8380,Cancelled,2026-04-17 17:02:00
ORD8381,Placed,2026-04-17 15:33:00
ORD8381,Cancelled,2026-04-17 15:41:00
ORD8382,Placed,2026-04-17 19:19:00
ORD8382,Preparing,2026-04-17 19:27:00
ORD8382,Out For Delivery,2026-04-17 19:40:00
ORD8382,Delivered,2026-04-17 19:45:00
