item_id,order_id,product_id,quantity,unit_price,subtotal
ITEM008867,ORD00724,PROD102,4,641.02,2564.08
ITEM008868,ORD01945,PROD079,5,563.42,2817.1
ITEM008869,ORD02989,PROD041,5,382.03,1910.15
ITEM008870,ORD03858,PROD012,4,373.66,1494.64
ITEM008871,ORD01418,PROD026,1,404.77,404.77
ITEM008872,ORD04978,PROD072,4,698.93,2795.72
ITEM008873,ORD04190,PROD030,2,760.28,1520.56
ITEM008874,ORD01862,PROD055,0,372.2,372.2
ITEM008875,ORD01644,PROD041,2,607.04,1214.08
ITEM008876,ORD01283,PROD078,5,399.8,1999.0
ITEM008877,ORD03142,PROD116,6,260.16,1560.96
ITEM008878,ORD00843,PROD032,3,571.88,1715.64
ITEM008879,ORD01340,PROD018,3,666.2,1998.6
ITEM008880,ORD03551,PROD031,3,522.81,1568.43
ITEM008881,ORD04411,PROD125,4,390.74,1562.96
ITEM008882,ORD04907,PROD104,2,330.07,660.14
ITEM008883,ORD04921,PROD008,5,106.53,532.65
ITEM008884,ORD04379,PROD066,2,99.3,198.6
ITEM008885,ORD00281,PROD134,2,362.08,724.16
ITEM008886,ORD01627,PROD097,3,295.29,885.87
ITEM008887,ORD02585,PROD145,2,266.96,533.92
ITEM008888,ORD04386,PROD112,3,299.35,898.05
ITEM008889,ORD03236,PROD017,1,246.56,246.56
ITEM008890,ORD03881,PROD078,3,50.93,152.79
ITEM008891,ORD00840,PROD131,1,138.81,138.81
ITEM008892,ORD02968,PROD001,1,491.31,491.31
ITEM008893,ORD02837,PROD131,3,246.75,740.25
ITEM008894,ORD02511,PROD121,5,765.83,3829.15
ITEM008895,ORD00994,PROD123,4,531.48,2125.92
ITEM008896,ORD00257,PROD116,5,790.31,3951.55
ITEM008897,ORD04474,PROD103,1,341.75,341.75
ITEM008898,ORD01274,PROD122,6,356.56,2139.36
ITEM008899,ORD03864,PROD082,3,610.59,1831.77
ITEM008900,ORD03890,PROD107,6,730.93,4385.58
ITEM008901,ORD02264,PROD137,4,590.7,2362.8
ITEM008902,ORD04442,PROD041,2,278.32,556.64
ITEM008903,ORD01121,PROD060,4,702.38,2809.52
ITEM008904,ORD00477,PROD116,5,722.4,3612.0
ITEM008905,ORD04559,PROD010,2,380.92,761.84
ITEM008906,ORD999999,PROD077,1,455.91,455.91
ITEM008907,ORD03178,PROD093,5,63.64,318.2
ITEM008908,ORD01466,PROD111,4,84.39,337.56
ITEM008909,ORD03301,PROD139,6,163.46,980.76
ITEM008910,ORD04049,PROD072,1,659.9,659.9
ITEM008911,ORD02703,PROD145,2,566.96,1133.92
ITEM008912,ORD00763,PROD056,4,257.99,1031.96
ITEM008913,ORD03653,PROD028,2,155.99,311.98
ITEM008914,ORD02523,PROD113,4,193.12,772.48
ITEM008915,ORD04993,PROD038,6,675.67,4054.02
ITEM008916,ORD01977,PROD144,2,395.8,791.6
ITEM008917,ORD00015,PROD058,3,209.41,628.23
ITEM008918,ORD02097,PROD090,3,518.58,1555.74
ITEM008919,ORD02469,PROD068,4,459.68,1838.72
ITEM008920,ORD00908,PROD027,1,363.05,363.05
ITEM008921,ORD04513,PROD111,4,310.19,1240.76
ITEM008922,ORD03740,PROD126,1,85.31,85.31
ITEM008923,ORD02123,PROD119,3,191.03,573.09
ITEM008924,ORD03482,PROD018,5,200.8,1004.0
ITEM008925,ORD02070,PROD103,2,682.73,1365.46
ITEM008926,ORD03174,PROD149,5,102.76,513.8
ITEM008927,ORD03249,PROD107,1,783.64,783.64
ITEM008928,ORD01927,PROD024,1,380.23,380.23
ITEM008929,ORD02514,PROD051,5,148.03,740.15
ITEM008930,ORD01251,PROD127,5,444.28,2221.4
ITEM008931,ORD00994,PROD010,5,111.28,556.4
ITEM008932,ORD02025,PROD110,1,684.18,684.18
ITEM008933,ORD02462,PROD147,2,467.16,934.32
ITEM008934,ORD00009,PROD044,1,716.15,716.15
ITEM008935,ORD01392,PROD027,1,641.99,641.99
ITEM008936,ORD01375,PROD091,3,404.88,1214.64
ITEM008937,ORD03874,PROD012,6,523.78,3142.68
ITEM008938,ORD02299,PROD136,2,183.22,366.44
ITEM008939,ORD04856,PROD094,1,579.93,579.93
ITEM008940,ORD03993,PROD027,6,58.68,352.08
ITEM008941,ORD02713,PROD026,5,462.56,2312.8
ITEM008942,ORD00479,PROD055,4,169.97,679.88
ITEM008943,ORD02236,PROD9999,2,657.45,1314.9
ITEM008944,ORD02333,PROD004,4,618.76,2475.04
ITEM008945,ORD01972,PROD115,6,300.73,1804.38
ITEM008946,ORD00463,PROD044,4,786.69,3146.76
ITEM008947,ORD03925,PROD130,3,505.17,1515.51
ITEM008948,ORD00764,PROD112,2,212.05,424.1
ITEM008949,ORD04124,PROD051,5,565.84,2829.2
ITEM008950,ORD02092,PROD097,1,328.01,328.01
ITEM008951,ORD04077,PROD043,4,424.45,1697.8
ITEM008952,ORD00776,PROD041,5,635.78,3178.9
ITEM008953,ORD04226,PROD075,4,110.07,440.28
ITEM008954,ORD00059,PROD052,4,758.64,3034.56
ITEM008955,ORD03175,PROD044,2,81.01,162.02
ITEM008956,ORD03464,PROD032,2,446.61,893.22
ITEM008957,ORD03744,PROD040,1,158.1,158.1
ITEM008958,ORD01238,PROD045,3,160.4,481.2
ITEM008959,ORD00161,PROD029,2,777.39,1554.78
ITEM008960,ORD02300,PROD121,3,591.03,1773.09
ITEM008961,ORD03514,PROD108,1,204.11,204.11
ITEM008962,ORD03321,PROD087,3,348.54,1045.62
ITEM008963,ORD00994,PROD025,2,504.9,1009.8
ITEM008964,ORD02979,PROD114,1,665.09,665.09
ITEM008965,ORD02882,PROD118,6,494.61,2967.66
ITEM008966,ORD02863,PROD103,4,427.76,1711.04
ITEM008967,ORD01522,PROD090,5,102.94,514.7
ITEM008968,ORD04521,PROD125,1,772.9,772.9
ITEM008969,ORD03990,PROD123,1,289.34,289.34
ITEM008970,ORD03187,PROD067,3,311.82,935.46
ITEM008971,ORD00695,PROD008,3,111.17,333.51
ITEM008972,ORD02744,PROD029,4,697.39,2789.56
ITEM008973,ORD02818,PROD033,2,629.08,1258.16
ITEM008974,ORD04710,PROD108,3,172.59,517.77
ITEM008975,ORD02727,PROD110,0,692.58,692.58
ITEM008976,ORD00723,PROD002,4,754.27,3017.08
ITEM008977,ORD04836,PROD075,2,458.5,917.0
ITEM008978,ORD04672,PROD064,6,64.4,386.4
ITEM008979,ORD02364,PROD039,6,74.66,447.96
ITEM008980,ORD00099,PROD070,2,143.21,286.42
ITEM008981,ORD00267,PROD020,3,781.8,2345.4
ITEM008982,ORD00437,PROD138,3,266.62,799.86
ITEM008983,ORD02565,PROD063,6,313.79,1882.74
ITEM008984,ORD00397,PROD091,4,717.26,2869.04
ITEM008985,ORD02279,PROD055,6,251.65,1509.9
ITEM008986,ORD02431,PROD064,5,438.31,2191.55
ITEM008987,ORD01354,PROD092,1,607.74,607.74
ITEM008988,ORD02474,PROD105,6,400.26,2401.56
ITEM008989,ORD04062,PROD149,4,221.02,884.08
ITEM008990,ORD03924,PROD006,3,633.36,1900.08
ITEM008991,ORD04968,PROD043,2,585.41,1170.82
ITEM008992,ORD04995,PROD017,0,651.2,3907.2
ITEM008993,ORD03862,PROD099,2,126.05,252.1
ITEM008994,ORD01356,PROD090,4,227.26,909.04
ITEM008995,ORD04194,PROD105,5,720.27,3601.35
ITEM008996,ORD01521,PROD015,2,269.24,538.48
ITEM008997,ORD03460,PROD073,2,667.29,1334.58
ITEM008998,ORD03038,PROD033,5,140.95,704.75
ITEM008999,ORD02216,PROD014,2,610.53,1221.06
ITEM009000,ORD04756,PROD038,2,141.58,283.16
ITEM009001,ORD00790,PROD122,3,766.53,2299.59
ITEM009002,ORD00237,PROD022,4,168.09,672.36
ITEM009003,ORD04375,PROD028,6,180.89,1085.34
ITEM009004,ORD02927,PROD013,5,546.77,2733.85
ITEM009005,ORD03895,PROD006,4,624.26,2497.04
ITEM009006,ORD999999,PROD124,2,325.31,650.62
ITEM009007,ORD01140,PROD076,6,131.13,786.78
ITEM009008,ORD04124,PROD059,6,612.4,3674.4
ITEM009009,ORD02738,PROD119,2,144.76,289.52
ITEM009010,ORD01184,PROD114,3,651.68,1955.04
ITEM009011,ORD04150,PROD006,3,289.89,869.67
ITEM009012,ORD02087,PROD025,5,640.16,3200.8
ITEM009013,ORD02595,PROD108,1,775.5,775.5
ITEM009014,ORD999999,PROD129,3,162.61,487.83
ITEM009015,ORD02348,PROD081,5,281.01,1405.05
ITEM009016,ORD00540,PROD098,1,256.85,256.85
ITEM009017,ORD03862,PROD148,1,761.95,761.95
ITEM009018,ORD03016,PROD081,5,369.5,1847.5
ITEM009019,ORD00948,PROD127,3,735.67,2207.01
ITEM009020,ORD01907,PROD118,5,113.16,565.8
ITEM009021,ORD01123,PROD102,3,239.46,718.38
ITEM009022,ORD04511,PROD011,4,518.02,2072.08
ITEM009023,ORD03660,PROD094,6,509.92,3059.52
ITEM009024,ORD02496,PROD120,5,699.28,3496.4
ITEM009025,ORD03546,PROD148,6,50.78,304.68
ITEM009026,ORD999999,PROD043,1,412.07,412.07
ITEM009027,ORD04467,PROD040,2,58.53,117.06
ITEM009028,ORD03695,PROD132,6,144.92,869.52
ITEM009029,ORD00286,PROD099,3,468.99,1406.97
ITEM009030,ORD02541,PROD105,2,438.36,876.72
ITEM009031,ORD01543,PROD139,6,84.88,509.28
ITEM009032,ORD04692,PROD065,5,137.2,686.0
ITEM009033,ORD01255,PROD038,2,472.1,944.2
ITEM009034,ORD01542,PROD104,2,684.87,1369.74
ITEM009035,ORD02957,PROD125,5,72.82,364.1
ITEM009036,ORD00348,PROD020,4,222.79,891.16
ITEM009037,ORD00959,PROD147,5,550.27,2751.35
ITEM009038,ORD01452,PROD134,6,768.93,4613.58
ITEM009039,ORD04528,PROD053,1,160.26,160.26
ITEM009040,ORD04782,PROD135,2,563.99,1127.98
ITEM009041,ORD00263,PROD053,3,279.31,837.93
ITEM009042,ORD04409,PROD109,5,219.06,1095.3
ITEM009043,ORD01405,PROD037,4,573.74,2294.96
ITEM009044,ORD02140,PROD142,1,640.45,640.45
ITEM009045,ORD02427,PROD055,3,564.76,1694.28
ITEM009046,ORD01761,PROD052,4,706.03,2824.12
ITEM009047,ORD999999,PROD006,3,762.3,2286.9
ITEM009048,ORD00306,PROD043,3,113.09,339.27
ITEM009049,ORD03717,PROD020,3,710.28,2130.84
ITEM009050,ORD01369,PROD128,6,90.4,542.4
ITEM009051,ORD00255,PROD117,3,720.27,2160.81
ITEM009052,ORD00821,PROD126,5,632.1,3160.5
ITEM009053,ORD04936,PROD145,2,559.74,1119.48
ITEM009054,ORD01333,PROD118,1,379.68,379.68
ITEM009055,ORD01949,PROD063,3,671.11,2013.33
ITEM009056,ORD04693,PROD099,1,88.27,88.27
ITEM009057,ORD00145,PROD103,2,554.67,1109.34
ITEM009058,ORD02613,PROD150,2,704.67,1409.34
ITEM009059,ORD02727,PROD112,6,542.61,3255.66
ITEM009060,ORD03742,PROD013,4,158.07,632.28
ITEM009061,ORD00735,PROD113,2,248.36,496.72
ITEM009062,ORD01773,PROD010,2,159.87,319.74
ITEM009063,ORD00087,PROD106,4,746.03,2984.12
ITEM009064,ORD04696,PROD119,1,283.9,283.9
ITEM009065,ORD00775,PROD109,2,154.51,309.02
ITEM009066,ORD01995,PROD017,2,594.74,1189.48
ITEM009067,ORD03178,PROD011,4,714.23,2856.92
ITEM009068,ORD00945,PROD109,5,143.37,716.85
ITEM009069,ORD02052,PROD072,6,771.36,4628.16
ITEM009070,ORD01584,PROD110,3,790.85,2372.55
ITEM009071,ORD04588,PROD031,2,312.05,624.1
ITEM009072,ORD03072,PROD109,3,221.68,665.04
ITEM009073,ORD00364,PROD054,1,707.2,707.2
ITEM009074,ORD04010,PROD129,6,485.34,2912.04
ITEM009075,ORD00375,PROD074,2,271.78,543.56
ITEM009076,ORD03214,PROD120,1,589.68,589.68
ITEM009077,ORD03032,PROD046,3,523.51,1570.53
ITEM009078,ORD03298,PROD053,1,252.28,252.28
ITEM009079,ORD01579,PROD122,1,457.61,457.61
ITEM009080,ORD04588,PROD078,5,134.99,674.95
ITEM009081,ORD03677,PROD119,3,665.99,1997.97
ITEM009082,ORD00910,PROD063,2,518.34,1036.68
ITEM009083,ORD04479,PROD031,3,407.62,1222.86
ITEM009084,ORD01812,PROD079,1,101.58,101.58
ITEM009085,ORD04352,PROD138,2,696.6,1393.2
ITEM009086,ORD01158,PROD005,4,717.91,2871.64
ITEM009087,ORD03339,PROD105,5,762.41,3812.05
ITEM009088,ORD04437,PROD9999,6,598.25,3589.5
ITEM009089,ORD999999,PROD130,2,246.63,493.26
ITEM009090,ORD01652,PROD091,1,262.83,262.83
ITEM009091,ORD00467,PROD094,3,186.08,558.24
ITEM009092,ORD999999,PROD027,3,595.71,1787.13
ITEM009093,ORD00214,PROD147,4,171.04,684.16
ITEM009094,ORD03197,PROD001,2,706.67,1413.34
ITEM009095,ORD03572,PROD071,2,369.77,739.54
ITEM009096,ORD01559,PROD076,5,137.31,686.55
ITEM009097,ORD04705,PROD109,3,55.7,167.1
ITEM009098,ORD02769,PROD085,5,325.91,1629.55
ITEM009099,ORD02601,PROD023,5,239.96,1199.8
ITEM009100,ORD04449,PROD051,1,127.06,127.06
ITEM009101,ORD00436,PROD108,5,499.15,2495.75
ITEM009102,ORD03352,PROD118,1,795.51,795.51
ITEM009103,ORD00738,PROD037,2,798.67,1597.34
ITEM009104,ORD03219,PROD054,5,737.21,3686.05
ITEM009105,ORD04048,PROD003,6,752.38,4514.28
ITEM009106,ORD00370,PROD085,6,181.89,1091.34
ITEM009107,ORD04325,PROD025,6,411.11,2466.66
ITEM009108,ORD00220,PROD117,2,239.33,478.66
ITEM009109,ORD03734,PROD037,2,728.31,1456.62
ITEM009110,ORD01993,PROD021,3,166.7,500.1
ITEM009111,ORD04310,PROD027,1,547.06,547.06
ITEM009112,ORD00156,PROD129,6,756.81,4540.86
ITEM009113,ORD02197,PROD012,3,325.04,975.12
ITEM009114,ORD00662,PROD050,5,147.29,736.45
ITEM009115,ORD02883,PROD123,3,133.9,401.7
ITEM009116,ORD03247,PROD034,4,725.41,2901.64
ITEM009117,ORD04869,PROD046,6,116.87,701.22
ITEM009118,ORD03722,PROD042,4,86.95,347.8
ITEM009119,ORD02682,PROD056,6,170.48,1022.88
ITEM009120,ORD03355,PROD071,3,329.54,988.62
ITEM009121,ORD03179,PROD130,4,405.47,1621.88
ITEM009122,ORD04024,PROD146,5,690.06,3450.3
ITEM009123,ORD00030,PROD122,3,541.59,1624.77
ITEM009124,ORD03563,PROD032,6,383.99,2303.94
ITEM009125,ORD00987,PROD006,3,72.09,216.27
ITEM009126,ORD04926,PROD071,4,168.78,675.12
ITEM009127,ORD02355,PROD026,4,475.71,1902.84
ITEM009128,ORD00844,PROD057,4,752.76,3011.04
ITEM009129,ORD03262,PROD146,5,198.69,993.45
ITEM009130,ORD03766,PROD052,2,606.44,1212.88
ITEM009131,ORD04433,PROD055,5,660.04,3300.2
ITEM009132,ORD03781,PROD084,1,251.94,251.94
ITEM009133,ORD00148,PROD013,4,636.15,2544.6
ITEM009134,ORD04998,PROD121,5,662.52,3312.6
ITEM009135,ORD04916,PROD010,4,69.15,276.6
ITEM009136,ORD02260,PROD045,1,226.41,226.41
ITEM009137,ORD04757,PROD122,6,796.83,4780.98
ITEM009138,ORD01566,PROD129,3,472.45,1417.35
ITEM009139,ORD02813,PROD046,2,105.19,210.38
ITEM009140,ORD01086,PROD138,4,659.91,2639.64
ITEM009141,ORD00613,PROD083,6,698.8,4192.8
ITEM009142,ORD04721,PROD090,1,428.56,428.56
ITEM009143,ORD01640,PROD059,6,296.56,1779.36
ITEM009144,ORD03161,PROD027,1,400.22,400.22
ITEM009145,ORD02069,PROD036,1,682.24,682.24
ITEM009146,ORD00458,PROD142,4,291.61,1166.44
ITEM009147,ORD02576,PROD125,0,299.04,1196.16
ITEM009148,ORD00633,PROD046,3,306.17,918.51
ITEM009149,ORD01865,PROD075,3,785.33,2355.99
ITEM009150,ORD02879,PROD095,3,372.29,1116.87
ITEM009151,ORD03961,PROD022,6,532.56,3195.36
ITEM009152,ORD04367,PROD071,4,72.58,290.32
ITEM009153,ORD03240,PROD143,1,651.28,651.28
ITEM009154,ORD04473,PROD006,1,201.29,201.29
ITEM009155,ORD04694,PROD087,3,788.95,2366.85
ITEM009156,ORD00600,PROD049,2,262.86,525.72
ITEM009157,ORD02237,PROD003,4,218.15,872.6
ITEM009158,ORD04956,PROD065,1,505.71,505.71
ITEM009159,ORD00819,PROD037,3,746.68,2240.04
ITEM009160,ORD00653,PROD101,6,110.67,664.02
ITEM009161,ORD04289,PROD123,4,689.28,2757.12
ITEM009162,ORD04060,PROD144,2,524.0,1048.0
ITEM009163,ORD02910,PROD030,1,758.19,758.19
ITEM009164,ORD03685,PROD132,4,755.02,3020.08
ITEM009165,ORD01966,PROD120,5,231.7,1158.5
ITEM009166,ORD03354,PROD116,4,229.76,919.04
ITEM009167,ORD03247,PROD031,4,725.86,2903.44
ITEM009168,ORD02528,PROD061,2,413.41,826.82
ITEM009169,ORD04233,PROD003,5,309.17,1545.85
ITEM009170,ORD02512,PROD002,3,430.13,1290.39
ITEM009171,ORD00487,PROD018,5,622.97,3114.85
ITEM009172,ORD04315,PROD066,3,187.19,561.57
ITEM009173,ORD03810,PROD087,2,119.49,238.98
ITEM009174,ORD04832,PROD073,2,640.86,1281.72
ITEM009175,ORD999999,PROD137,5,626.45,3132.25
ITEM009176,ORD00788,PROD028,4,87.2,348.8
ITEM009177,ORD03179,PROD113,3,230.53,691.59
ITEM009178,ORD01782,PROD044,4,68.82,275.28
ITEM009179,ORD04149,PROD021,6,206.95,1241.7
ITEM009180,ORD03945,PROD150,3,734.12,2202.36
ITEM009181,ORD01006,PROD145,5,365.13,1825.65
ITEM009182,ORD01002,PROD031,6,642.63,3855.78
ITEM009183,ORD04209,PROD065,4,329.36,1317.44
ITEM009184,ORD01713,PROD012,0,64.71,258.84
ITEM009185,ORD01422,PROD128,3,500.95,1502.85
ITEM009186,ORD00109,PROD088,6,715.79,4294.74
ITEM009187,ORD02027,PROD079,5,384.61,1923.05
ITEM009188,ORD03862,PROD009,4,673.69,2694.76
ITEM009189,ORD02423,PROD130,3,634.14,1902.42
ITEM009190,ORD01466,PROD075,4,665.2,2660.8
ITEM009191,ORD03574,PROD134,5,54.25,271.25
ITEM009192,ORD00734,PROD001,4,473.78,1895.12
ITEM009193,ORD02446,PROD028,6,73.55,441.3
ITEM009194,ORD00879,PROD117,4,637.15,2548.6
ITEM009195,ORD01056,PROD098,5,592.83,2964.15
ITEM009196,ORD02000,PROD022,1,89.77,89.77
ITEM009197,ORD00730,PROD002,2,433.5,867.0
ITEM009198,ORD03361,PROD031,4,721.23,2884.92
ITEM009199,ORD999999,PROD074,1,262.68,262.68
ITEM009200,ORD02379,PROD111,1,635.87,635.87
ITEM009201,ORD00544,PROD126,4,402.06,1608.24
ITEM009202,ORD02668,PROD133,6,377.48,2264.88
ITEM009203,ORD01262,PROD9999,3,731.57,2194.71
ITEM009204,ORD02529,PROD012,4,616.95,2467.8
ITEM009205,ORD00494,PROD001,6,567.37,3404.22
ITEM009206,ORD02041,PROD100,5,755.41,3777.05
ITEM009207,ORD01126,PROD103,3,281.07,843.21
ITEM009208,ORD00090,PROD097,5,530.12,2650.6
ITEM009209,ORD04847,PROD128,4,591.57,2366.28
ITEM009210,ORD00266,PROD008,3,401.2,1203.6
ITEM009211,ORD02682,PROD068,3,308.51,925.53
ITEM009212,ORD03319,PROD084,4,83.87,335.48
ITEM009213,ORD04651,PROD9999,5,177.68,888.4
ITEM009214,ORD04499,PROD049,3,323.44,970.32
ITEM009215,ORD00777,PROD058,5,91.69,458.45
ITEM009216,ORD04337,PROD9999,2,178.07,356.14
ITEM009217,ORD01355,PROD077,6,561.5,3369.0
ITEM009218,ORD04994,PROD076,4,633.7,2534.8
ITEM009219,ORD03524,PROD076,2,298.77,597.54
ITEM009220,ORD01977,PROD014,5,383.71,1918.55
ITEM009221,ORD00605,PROD114,5,281.7,1408.5
ITEM009222,ORD04822,PROD062,1,762.26,762.26
ITEM009223,ORD01133,PROD088,1,598.15,598.15
ITEM009224,ORD00826,PROD127,4,233.31,933.24
ITEM009225,ORD04300,PROD007,5,464.41,2322.05
ITEM009226,ORD04428,PROD065,4,185.34,741.36
ITEM009227,ORD02988,PROD052,4,456.76,1827.04
ITEM009228,ORD04324,PROD130,4,442.01,1768.04
ITEM009229,ORD04744,PROD057,4,399.79,1599.16
ITEM009230,ORD01743,PROD045,5,556.52,2782.6
ITEM009231,ORD03954,PROD092,3,785.51,2356.53
ITEM009232,ORD01756,PROD131,3,531.91,1595.73
ITEM009233,ORD999999,PROD122,1,586.18,586.18
ITEM009234,ORD999999,PROD149,3,101.85,305.55
ITEM009235,ORD02313,PROD138,5,180.94,904.7
ITEM009236,ORD01382,PROD009,4,636.4,2545.6
ITEM009237,ORD03322,PROD055,4,751.84,3007.36
ITEM009238,ORD01891,PROD028,2,80.22,160.44
ITEM009239,ORD02921,PROD091,4,564.69,2258.76
ITEM009240,ORD04742,PROD059,3,549.11,1647.33
ITEM009241,ORD04638,PROD018,3,428.42,1285.26
ITEM009242,ORD02957,PROD072,1,131.6,131.6
ITEM009243,ORD04016,PROD112,2,582.8,1165.6
ITEM009244,ORD03634,PROD056,2,219.09,438.18
ITEM009245,ORD00771,PROD014,4,128.53,514.12
ITEM009246,ORD02070,PROD048,5,175.31,876.55
ITEM009247,ORD01128,PROD101,5,272.27,1361.35
ITEM009248,ORD03117,PROD014,3,357.57,1072.71
ITEM009249,ORD01147,PROD132,4,223.43,893.72
ITEM009250,ORD03443,PROD092,6,464.67,2788.02
ITEM009251,ORD03082,PROD009,4,148.1,592.4
ITEM009252,ORD04166,PROD141,2,471.59,943.18
ITEM009253,ORD02584,PROD062,1,598.93,598.93
ITEM009254,ORD04889,PROD033,2,667.75,1335.5
ITEM009255,ORD04810,PROD018,4,475.09,1900.36
ITEM009256,ORD02151,PROD104,5,268.54,1342.7
ITEM009257,ORD01452,PROD115,2,535.03,1070.06
ITEM009258,ORD02437,PROD117,4,306.97,1227.88
ITEM009259,ORD03363,PROD132,2,305.82,611.64
ITEM009260,ORD01182,PROD149,1,334.9,334.9
ITEM009261,ORD01526,PROD102,4,440.86,1763.44
ITEM009262,ORD01422,PROD091,4,354.6,1418.4
ITEM009263,ORD01499,PROD011,4,382.51,1530.04
ITEM009264,ORD04476,PROD051,3,613.19,1839.57
ITEM009265,ORD02606,PROD142,6,730.38,4382.28
ITEM009266,ORD02762,PROD004,4,121.75,487.0
ITEM009267,ORD02347,PROD069,5,647.26,3236.3
ITEM009268,ORD00014,PROD074,5,734.81,3674.05
ITEM009269,ORD03477,PROD143,6,549.24,3295.44
ITEM009270,ORD02650,PROD106,6,171.03,1026.18
ITEM009271,ORD01536,PROD084,4,484.7,1938.8
ITEM009272,ORD02454,PROD116,2,705.42,1410.84
ITEM009273,ORD02446,PROD102,4,193.91,775.64
ITEM009274,ORD00320,PROD024,2,159.98,319.96
ITEM009275,ORD01939,PROD087,6,637.99,3827.94
ITEM009276,ORD02996,PROD9999,6,791.68,4750.08
ITEM009277,ORD999999,PROD065,1,739.53,739.53
ITEM009278,ORD01471,PROD084,4,412.04,1648.16
ITEM009279,ORD03975,PROD123,1,450.1,450.1
ITEM009280,ORD04797,PROD140,3,755.05,2265.15
ITEM009281,ORD04695,PROD117,6,182.61,1095.66
ITEM009282,ORD01431,PROD9999,1,777.49,777.49
ITEM009283,ORD02903,PROD9999,1,650.31,650.31
ITEM009284,ORD03501,PROD123,2,381.47,762.94
ITEM009285,ORD03432,PROD143,1,281.79,281.79
ITEM009286,ORD03806,PROD065,4,256.14,1024.56
ITEM009287,ORD00400,PROD035,3,247.3,741.9
ITEM009288,ORD00429,PROD045,4,204.57,818.28
ITEM009289,ORD03113,PROD013,4,407.59,1630.36
ITEM009290,ORD00222,PROD058,2,420.24,840.48
ITEM009291,ORD04453,PROD039,0,309.39,1237.56
ITEM009292,ORD00340,PROD106,1,267.43,267.43
ITEM009293,ORD03299,PROD9999,2,240.49,480.98
ITEM009294,ORD01988,PROD053,6,593.23,3559.38
ITEM009295,ORD01663,PROD091,3,689.49,2068.47
ITEM009296,ORD00218,PROD134,4,117.83,471.32
ITEM009297,ORD03109,PROD131,1,509.84,509.84
ITEM009298,ORD02304,PROD143,2,389.03,778.06
ITEM009299,ORD00271,PROD097,2,142.79,285.58
ITEM009300,ORD00554,PROD149,3,157.66,472.98
ITEM009301,ORD02866,PROD056,5,708.08,3540.4
ITEM009302,ORD02354,PROD042,5,796.15,3980.75
ITEM009303,ORD02145,PROD042,4,557.02,2228.08
ITEM009304,ORD03042,PROD121,3,263.45,790.35
ITEM009305,ORD00360,PROD073,1,226.42,226.42
ITEM009306,ORD02905,PROD036,1,283.62,283.62
ITEM009307,ORD04754,PROD058,2,151.28,302.56
ITEM009308,ORD00077,PROD101,6,295.5,1773.0
ITEM009309,ORD00785,PROD064,1,263.48,263.48
ITEM009310,ORD00581,PROD027,4,133.71,534.84
ITEM009311,ORD01973,PROD058,5,489.56,2447.8
ITEM009312,ORD03021,PROD141,1,344.97,344.97
ITEM009313,ORD01372,PROD050,4,320.47,1281.88
ITEM009314,ORD00462,PROD092,2,441.47,882.94
ITEM009315,ORD00538,PROD038,4,135.11,540.44
ITEM009316,ORD01804,PROD043,6,195.71,1174.26
ITEM009317,ORD04453,PROD031,6,140.8,844.8
ITEM009318,ORD03006,PROD035,4,355.66,1422.64
ITEM009319,ORD00331,PROD008,1,435.59,435.59
ITEM009320,ORD04731,PROD077,4,152.05,608.2
ITEM009321,ORD00260,PROD072,2,549.01,1098.02
ITEM009322,ORD999999,PROD061,3,277.71,833.13
ITEM009323,ORD04148,PROD004,1,680.89,680.89
ITEM009324,ORD04992,PROD048,1,66.59,66.59
ITEM009325,ORD00625,PROD140,2,589.24,1178.48
ITEM009326,ORD00324,PROD068,2,560.6,1121.2
ITEM009327,ORD04679,PROD006,4,774.11,3096.44
ITEM009328,ORD02477,PROD061,5,279.77,1398.85
ITEM009329,ORD03555,PROD029,5,432.4,2162.0
ITEM009330,ORD01845,PROD121,4,545.19,2180.76
ITEM009331,ORD01146,PROD051,2,501.04,1002.08
ITEM009332,ORD03276,PROD078,4,300.37,1201.48
ITEM009333,ORD03705,PROD121,3,392.51,1177.53
ITEM009334,ORD01156,PROD003,3,411.73,1235.19
ITEM009335,ORD03985,PROD105,6,222.82,1336.92
ITEM009336,ORD02459,PROD125,2,139.77,279.54
ITEM009337,ORD04429,PROD129,2,346.29,692.58
ITEM009338,ORD02818,PROD009,1,322.42,322.42
ITEM009339,ORD01736,PROD081,2,133.47,266.94
ITEM009340,ORD04183,PROD079,6,419.05,2514.3
ITEM009341,ORD01997,PROD071,6,142.08,852.48
ITEM009342,ORD02741,PROD114,6,505.48,3032.88
ITEM009343,ORD00048,PROD9999,5,665.89,3329.45
ITEM009344,ORD02062,PROD067,1,484.16,484.16
ITEM009345,ORD01432,PROD022,2,103.69,207.38
ITEM009346,ORD03057,PROD023,5,200.38,1001.9
ITEM009347,ORD02573,PROD019,4,352.0,1408.0
ITEM009348,ORD01392,PROD018,6,299.22,1795.32
ITEM009349,ORD00887,PROD143,3,125.73,377.19
ITEM009350,ORD03467,PROD072,5,351.59,1757.95
ITEM009351,ORD04706,PROD076,1,584.49,584.49
ITEM009352,ORD04152,PROD087,4,529.67,2118.68
ITEM009353,ORD03721,PROD029,3,151.8,455.4
ITEM009354,ORD03490,PROD041,4,635.49,2541.96
ITEM009355,ORD03423,PROD009,5,102.66,513.3
